Code,Year,Total Assets,Net Assets,Shareholders' Equity,Retained Earnings,Short-Term Loans,Long-Term Loans,BPS,Equity Ratio,Sales,Operating Profit,Ordinary Profit,Net Profit,EPS,ROE,ROA
6184,2022/01,4074551000,3660637000,3649434000,1598235000,-,52263000,93.82,89.6,3826139000,532765000,538763000,361155000,9.3,9.9,8.86
6185,2022/03,8319314000,4395186000,4372686000,1410487000,-,1477038000,330.77,52.6,13363258000,127275000,90245000,-228584000,-17.44,-,-
6186,2022/03,18196352000,3404476000,3399020000,1370505000,4190000000,768929000,617.46,18.7,18567414000,510060000,625215000,617047000,111.91,18.12,3.39
6188,2022/12,5913115000,3288575000,3288575000,2772263000,-,75208000,251.05,55.6,11790990000,668601000,666571000,434332000,32.81,13.21,7.35
6189,2022/09,16601000000,8367000000,8402000000,5127000000,-,2957000000,890.36,50.4,24352000000,707000000,1179000000,-314000000,-33.51,-,-
6190,2022/03,2280467000,828151000,844020000,-2103761000,-,-,249.05,36.1,1324817000,-167619000,-127965000,-387970000,-117.5,-,-
6191,2022/09,24135000000,9908000000,9185000000,5335000000,-,-,414.54,38.1,13589000000,2243000000,-,1712000000,77.35,18.64,7.09
6192,2022/09,4942540000,2385703000,2337844000,-158889000,248808000,105558000,62.9,47.3,8216586000,617103000,593694000,146654000,3.96,6.27,2.97
6193,2022/03,2853366000,1146964000,926469000,65525000,180000000,415000000,391.96,39.8,6223582000,519950000,543708000,364099000,126.37,32.05,12.76
6194,2022/09,7400069000,5926697000,5678118000,3229980000,-,-,210.54,76.7,6588053000,1060544000,1059276000,649966000,24.2,11.46,8.78
6195,2022/03,1432909000,-5602419000,-5615732000,-10931834000,200000000,1139595000,-500.72,-391.9,35630649000,-16651400000,-16731978000,-19730966000,-1952.73,-,-
6196,2022/09,12809404000,11248550000,11246131000,10233233000,-,-,587.62,87.8,10727244000,4224398000,4226531000,2962404000,155.23,26.34,23.13
6197,2022/03,70745000000,20149000000,20139000000,13979000000,5177000000,15619000000,212.94,28.5,117239000000,6319000000,6297000000,3502000000,37.07,17.39,4.95
6198,2022/09,4925630000,1644749000,1500140000,1357266000,1210335000,-,176.37,30.5,16338109000,356181000,366031000,195610000,23,13.04,3.97
6199,2022/08,9620428000,5519152000,5510259000,4700243000,-,150000000,395.18,57.3,17859101000,886662000,1434021000,966159000,69.36,17.52,10.04
6200,2022/09,8729790000,6125437000,6120670000,4895118000,2340000,-,72.75,70.2,9418481000,3367383000,3346340000,2233615000,26.53,36.46,25.59
6201,2022/03,7627120000000,4021967000000,3928513000000,1514657000000,468504000000,922011000000,12653.04,51.5,2705183000000,159066000000,-,180306000000,580.73,4.59,2.36
6203,2022/03,27673000000,16890000000,15654000000,7062000000,882000000,2211000000,1403.47,61,19697000000,988000000,1300000000,1062000000,86.03,6.29,3.84
6205,2022/03,32784000000,12995000000,5050000000,-7724000000,8149000000,569000000,545.97,39.6,13791000000,-1039000000,-1174000000,-1304000000,-124.86,-,-
6208,2022/03,16405000000,4162370000,3682950000,1654847000,3710000000,1025000000,652.52,25.4,12079000000,181434000,199000000,143000000,22.42,3.44,0.87
6210,2022/03,31141000000,19595000000,18781000000,13926000000,1100000000,460000000,940.43,62,33273000000,1760000000,1970000000,1277000000,62.19,6.62,4.1
6217,2022/11,33578000000,3164000000,2039000000,-11468000000,10733000000,2563000000,476.81,9.1,31189000000,-2497000000,-2583000000,-2567000000,-401.82,-,-
6218,2022/03,33970000000,10705000000,7409000000,2839000000,8390000000,1985000000,1697.61,31.5,23904000000,751000000,638000000,370000000,58.68,3.46,1.09
6222,2022/03,101809000000,88795000000,85899000000,51541000000,-,-,2571.69,87.2,30998000000,-4268000000,-3400000000,-3589000000,-103.99,-,-
6223,2022/12,31105000000,17748000000,16562000000,17031000000,1690000000,2045000000,887.4,57.1,24890000000,4604000000,4783000000,3908000000,195.4,22.02,12.56
6224,2022/02,8931503000,2724725000,2695604000,2758604000,-,3722000000,215.85,30.5,8085653000,856731000,844522000,545366000,43.2,20.02,6.11
6225,2022/07,4060846000,2570654000,2570654000,2811684000,-,235704000,1268.21,63.3,1501304000,97806000,106398000,101004000,49.83,3.93,2.49
6226,2022/03,12022374000,7253413000,7209375000,5240134000,-,13316000,418.47,60.3,13885681000,1818281000,1833796000,1145479000,74.89,15.79,9.53
6227,2022/06,18836159000,8046344000,7919884000,3254676000,3300000000,-,1428.85,42.7,14684093000,735374000,678970000,478326000,84.96,5.95,2.54
6228,2022/12,28290842000,8340502000,8017137000,7058419000,3150000000,5438882000,714.69,29.5,23114584000,2078740000,1896627000,1197431000,102.61,14.36,4.23
6229,2022/03,12365775000,8520275000,8427311000,6140966000,100000000,1363861000,1885.15,68.9,8456374000,662532000,724912000,850111000,188.09,9.98,6.87
6230,2022/03,22467658000,11952461000,11178407000,10289372000,1476000000,780539000,2470.02,50.3,22999555000,1477176000,1492985000,999434000,218.31,8.84,4.45
6231,2022/03,15157381000,6973395000,6964617000,5814296000,1175000000,2060166000,1882.48,46,10200156000,1088505000,1331266000,877540000,234.02,12.58,5.79
6232,2022/12,4976675000,2938782000,2773917000,-2594146000,1000000000,-,229.66,57.1,1635192000,-2203696000,-2174230000,-2591834000,-209.77,-,-
6233,2022/09,10430851000,2841288000,2881499000,1769343000,1700000000,1929159000,527.05,27.2,9660071000,206533000,194796000,143422000,26.6,5.05,1.37
6235,2022/12,82916234000,52158647000,48952915000,38964201000,400000000,-,1199.06,62.9,34304362000,7448956000,8762978000,6889822000,159.01,13.21,8.31
6236,2022/03,14613741000,7242782000,6996259000,3554273000,900000000,322533000,1689.98,49.6,13413265000,616738000,705373000,414791000,76.54,5.73,2.84
6237,2022/03,37963502000,25251541000,23473221000,22341167000,1244747000,562500000,1149.41,66.3,32439738000,2139442000,2992500000,2396747000,109.37,9.52,6.31
6238,2022/03,28146455000,21250976000,21257410000,19003864000,-,-,776.71,75.5,34058184000,3709732000,3707246000,2544847000,93.01,11.98,9.04
6239,2022/06,7421722000,4970161000,4413582000,2395252000,929305000,123600000,705.07,67,6328117000,787087000,991618000,795032000,112.78,16,10.71
6240,2022/03,26712330000,20571385000,20255489000,7567780000,-,1126293000,288.09,77,18821949000,1344449000,1317111000,47093000,0.66,0.23,0.18
6245,2022/03,50461942000,34463574000,33514758000,30699978000,-,309136000,2287.99,68.3,37866565000,3986927000,4122096000,3103533000,206.07,9.01,6.15
6246,2022/03,29316470000,17405644000,15879819000,12383696000,-,-,1415.68,59.4,16939242000,1642777000,1692466000,1164220000,94.18,6.69,3.97
6247,2022/03,67302000000,54378000000,48457000000,39446000000,-,-,1927.36,80.6,30085000000,1819000000,2270000000,2058000000,73.16,3.79,3.06
6248,2022/03,2866337000,2447702000,2447702000,2194714000,-,-,1306.6,85.4,1727083000,234672000,235086000,163091000,87.06,6.66,5.69
6249,2022/03,48186000000,42179000000,42090000000,32343000000,-,-,3089.89,87.5,11447000000,1120000000,1270000000,1262000000,93.86,2.99,2.62
6250,2022/12,141198000000,77373000000,68847000000,54305000000,17019000000,8100000000,1859.45,54.8,156159000000,8688000000,9217000000,6299000000,151.44,8.14,4.46
6254,2022/03,27091448000,15932386000,14793312000,10865317000,2654460000,-,429.03,58.3,31901277000,4433136000,4581851000,3291506000,89.4,20.83,12.15
6255,2022/08,12296755000,7110522000,6998531000,1789309000,-,-,330.82,57.8,4379235000,620390000,617646000,379263000,17.6,5.33,3.08
6257,2022/03,45404000000,36626000000,35592000000,31407000000,-,-,1635.38,80.7,29606000000,-698000000,-599000000,-1783000000,-79.61,-,-
6258,2022/03,99485900000,54938509000,48238738000,33747543000,8500000000,9605674000,5248.03,54.8,67087433000,3856104000,4258127000,2682267000,258.42,4.92,2.7
6262,2022/03,35133503000,25366962000,22167680000,16928634000,2620705000,1556909000,991.49,70,20498367000,1847329000,1941324000,1572220000,63.37,6.39,4.47
6264,2022/08,12552945000,7299089000,7299089000,4665603000,-,2664182000,578.06,58.1,8585027000,2361607000,2366768000,1817019000,142.58,24.89,14.47
6265,2022/12,5959846000,5527097000,5327722000,3686423000,-,-,3525.12,92.1,2380655000,614132000,647888000,458791000,294.75,8.36,7.7
6266,2022/12,39397015000,17549262000,16643947000,10151848000,5279474000,2643216000,1188.12,43.9,24356236000,2806458000,3138878000,2263366000,162.09,13.09,5.75
6267,2022/07,10962966000,5794515000,5743516000,5239483000,-,253388000,3269.23,52.9,8643663000,1126093000,1135767000,778980000,439.99,13.44,7.11
6268,2022/12,459293000000,263228000000,248696000000,215670000000,19943000000,366000000,2072.37,54.1,308691000000,18097000000,-,9464000000,78.87,3.81,2.06
6269,2022/12,416206000000,111625000000,107712000000,-,-,-,1910.81,25.9,363593000000,9997000000,-,4960000000,87.99,4.6,1.19
6272,2022/03,36651934000,28377496000,29235289000,15579255000,703678000,1362927000,1055.92,77.2,26585005000,1099426000,1468289000,1486773000,55.47,5.25,4.06
6273,2022/03,1769951000000,1559274000000,1455489000000,1430285000000,6987000000,4556000000,23808.08,87.9,727397000000,227857000000,272981000000,192991000000,2923.75,12.41,10.9
6276,2022/12,3112393000,2645297000,2468365000,795019000,-,-,565.62,83.6,1729098000,-519827000,-367041000,-425185000,-92.66,-,-
6277,2022/09,86046000000,53758000000,52624000000,35320000000,-,792000000,3309.1,62.4,66916000000,5513000000,5773000000,4007000000,247.09,7.47,4.66
6278,2022/12,69135000000,63625000000,59429000000,60145000000,-,-,3682.99,92,29091000000,6190000000,6737000000,4996000000,289.2,7.85,7.23
6279,2022/02,50213219000,30055652000,29077978000,25015764000,-,2750000000,1138.92,59.6,23580821000,2145907000,2421974000,1736696000,66.07,5.8,3.46
6282,2022/03,85530000000,66591000000,63058000000,49668000000,-,3893000000,2090.58,77.2,59853000000,5861000000,6514000000,4325000000,137.56,6.55,5.06
6284,2022/09,68956000000,45903000000,44854000000,38098000000,1805000000,9105000000,3059.35,66.5,30277000000,5556000000,8927000000,6130000000,408.9,13.37,8.89
6286,2022/03,27045729000,13821920000,13080906000,9938372000,3217735000,588096000,2195.45,51.1,31401491000,559513000,696202000,750843000,116.81,5.43,2.78
6287,2022/03,120005000000,64508000000,64144000000,50256000000,3573000000,6454000000,1874.98,52.6,124783000000,6404000000,6057000000,3794000000,112.73,6.01,3.16
6289,2022/08,54694000000,41256000000,40696000000,21908000000,875000000,393000000,1481.36,74.5,30378000000,4613000000,4832000000,3234000000,117.63,7.94,5.91
6291,2022/12,19976404000,13926598000,13894544000,9835389000,280000000,304575000,1350.02,69.6,13172532000,1105282000,1396661000,1017053000,99.08,7.32,5.09
6292,2022/03,22036331000,11322050000,10625917000,8713037000,2200798000,2590002000,1594.6,50.5,18383752000,760612000,903654000,540825000,77.52,4.86,2.45
6293,2022/03,68852000000,36938000000,35102000000,25944000000,433000000,5869000000,1868.25,52.9,48731000000,2577000000,2940000000,2680000000,137.41,7.36,3.89
6294,2022/03,25516461000,12544542000,12341407000,8086357000,2643831000,2564884000,1561.64,49.1,20306939000,1771990000,1808460000,1190581000,148.63,9.51,4.67
6295,2022/12,12799793000,10733459000,10607370000,4401035000,-,-,634.56,83.9,7482096000,502951000,532076000,359235000,21.24,3.35,2.81
6297,2022/03,11629675000,4591290000,4700201000,3849890000,740000000,1868939000,542.09,39.2,7339603000,321550000,310341000,293042000,34.47,6.42,2.52
6298,2022/03,36997000000,15324000000,15318000000,9406000000,7198000000,5537000000,836.73,41.3,22796000000,1566000000,1491000000,1107000000,60.72,7.25,2.99
6301,2022/03,4347522000000,2356277000000,2232511000000,-,-,-,2361.66,51.4,2802323000000,317015000000,-,224927000000,238.23,10.08,5.17
6302,2022/12,1148870000000,576922000000,468496000000,413570000000,36442000000,32338000000,4647.2,49.5,854093000000,44803000000,43253000000,5782000000,47.2,1.02,0.5
6303,2022/03,30112000000,22241000000,21166000000,17696000000,-,630000000,7246.69,73.7,10182000000,552000000,725000000,555000000,181.26,2.5,1.84
6305,2022/03,1409560000000,667931000000,611608000000,414541000000,174337000000,178770000000,2876.1,43.4,1024961000000,106590000000,-,75826000000,356.57,12.4,5.38
6306,2022/03,52079000000,32050000000,30093000000,13755000000,2229000000,1583000000,837.21,61.5,38846000000,2053000000,2274000000,1649000000,43.15,5.15,3.17
6307,2022/03,5940947000,3992980000,3988631000,3412767000,130000000,126640000,513.78,67.2,4494579000,301936000,354071000,215344000,27.71,5.39,3.62
6309,2022/10,45742272000,34387804000,33062747000,30882276000,-,-,3446.27,75.2,45588955000,3299857000,3421883000,2659494000,266.53,7.73,5.81
6310,2022/12,206491000000,72345000000,57023000000,21131000000,26754000000,20811000000,3006.68,32.9,166629000000,3534000000,3762000000,4119000000,182.13,6.06,1.99
6312,2022/02,22273904000,14354776000,14360432000,12808681000,27180000,-,857.28,64.4,17632243000,981872000,1032779000,543566000,32.46,3.79,2.44
6315,2022/03,71333064000,41121326000,36202210000,26820078000,5300000000,3270000000,542.86,57.1,50666728000,11505133000,11724303000,8129827000,108.36,19.96,11.4
6316,2022/09,34459000000,17699000000,16195000000,7986000000,2615000000,51000000,3976.97,51.1,39639000000,1521000000,1635000000,1158000000,256.48,6.57,3.36
6317,2022/03,73311000000,36735000000,34146000000,21032000000,2867000000,9116000000,3880.45,49.6,58676000000,2101000000,3062000000,-951000000,-101.59,-,-
6319,2022/03,35686844000,23102859000,21850094000,15413431000,5061967000,-,625.49,64.2,17248641000,523439000,688261000,429729000,11.72,1.87,1.2
6322,2022/03,12092239000,8117604000,7866619000,6527707000,38000000,-,1125.37,67.1,8676443000,1217889000,1266277000,880311000,122.12,10.84,7.28
6323,2022/02,88290000000,50222000000,43905000000,41506000000,11923000000,8961000000,262.43,51.4,67004000000,15809000000,17818000000,12824000000,74.21,28.28,14.52
6324,2022/03,143289918000,98856302000,89184636000,59361329000,327135000,14617513000,1026.94,69,57087914000,8739726000,9108243000,6643893000,69.02,6.72,4.64
6325,2022/03,8647520000,6899624000,6427592000,4894888000,70000000,-,595.88,79.2,7026073000,529766000,593327000,400142000,34.75,5.84,4.63
6326,2022/12,4765053000000,2102488000000,1874490000000,1529248000000,640889000000,970216000000,1576.3,39.3,2676980000000,214387000000,-,156472000000,131.06,8.35,3.28
6327,2022/06,8836226000,2774789000,2725413000,2092116000,1000000000,563129000,392.85,31.4,5032385000,512555000,674307000,588022000,83.28,21.19,6.65
6328,2022/12,33528000000,18396000000,16154000000,15700000000,1010000000,91000000,1515.17,54.9,30229000000,2756000000,2929000000,2169000000,177.13,11.79,6.47
6330,2022/03,240853000000,44562000000,38617000000,16297000000,7499000000,28088000000,1158.11,18.4,202986000000,2963000000,3126000000,1620000000,42.26,3.65,0.67
6331,2022/03,50521000000,27307000000,24666000000,17059000000,-,2300000000,3589.15,54.1,45438000000,2770000000,3230000000,2547000000,335.02,9.33,5.04
6332,2022/03,153574000000,80949000000,74710000000,63748000000,6050000000,12136000000,1805.88,51.8,93077000000,5692000000,6502000000,8173000000,186.41,10.28,5.32
6333,2022/03,39001124000,30291067000,28493060000,23882434000,340000000,79380000,1579.6,77,22244497000,2494696000,2953749000,1987699000,103.29,6.62,5.1
6334,2022/03,7244309000,1139161000,961665000,-620147000,2330000000,320000000,100.03,15.7,7591458000,321826000,93387000,-117425000,-10.31,-,-
6335,2022/03,13952000000,8000274000,7480109000,1713080000,1452600000,-,805.78,50.4,6858000000,-606161000,-384000000,-850000000,-97.41,-,-
6336,2022/01,13487001000,5463948000,5472429000,4084816000,1110300000,-,670.18,40.5,14423708000,1770842000,1731031000,1490743000,182.85,27.28,11.05
6337,2022/03,12890000000,11300000000,10868000000,5178000000,-,-,2000.29,87.7,7512000000,1748000000,2065000000,1722000000,304.87,15.24,13.36
6338,2022/09,12664147000,6406934000,6362389000,4064566000,1500000000,160012000,1173.39,50.6,10223476000,1351345000,1462290000,1028337000,188.33,16.05,8.12
6339,2022/03,168586000000,109641000000,90183000000,79622000000,12264000000,7222000000,1956.13,61.7,99247000000,2606000000,4478000000,2835000000,53.27,2.72,1.68
6340,2022/06,136981000000,85425000000,84762000000,63459000000,900000000,1632000000,3087.38,62.4,96223000000,13402000000,13701000000,9262000000,334.76,10.84,6.76
6342,2022/03,8588897000,5251729000,5238499000,4519268000,800000000,212000000,3774,61.1,4938246000,185797000,282991000,223415000,161.08,4.25,2.6
6343,2022/03,27100121000,13495062000,7512301000,4481087000,2267196000,6854357000,179.12,29.7,7011128000,1102062000,1602521000,410387000,9.12,5.09,1.51
6345,2022/03,90559574000,76043752000,72118350000,52416619000,-,-,1006.05,84,56591208000,6861558000,7736136000,5644982000,74.09,7.42,6.23
6346,2022/03,12557295000,10778404000,10488916000,9756339000,-,-,8818.65,85.8,4175313000,328788000,452363000,336191000,272.6,3.12,2.68
6347,2022/03,3199663000,1749883000,1650640000,829464000,124674000,480866000,206.99,54.5,2719712000,195746000,202100000,148965000,19.52,8.54,4.66
6349,2022/03,157081000000,103382000000,99300000000,27416000000,850000000,357000000,1894.32,65.8,87623000000,2267000000,3408000000,6158000000,110.66,5.96,3.92
6351,2022/03,87299000000,71848000000,66634000000,55957000000,-,2100000000,2841.73,81.1,51214000000,5508000000,7368000000,4817000000,192.49,6.8,5.52
6355,2022/03,76646000000,29217000000,27820000000,6261000000,14056000000,8588000000,5400.17,37.3,43801000000,1887000000,2571000000,2312000000,436.93,8.09,3.02
6356,2022/03,11365227000,8794088000,8562574000,6344731000,-,500176000,617.57,77.4,7568813000,118865000,123426000,295831000,20.78,3.36,2.6
6357,2022/03,65401748000,33073057000,30317252000,25039798000,3965110000,11790693000,1777.15,50.3,34404350000,1040293000,1880508000,1448739000,78.29,4.41,2.22
6358,2022/03,37858583000,23161371000,21087515000,11728758000,5688722000,17164000,2744.95,61.1,26599084000,1383303000,1407714000,1427334000,168.44,6.18,3.77
6360,2022/03,13973385000,5718878000,5005094000,3684205000,-,820150000,4085.29,40.9,8819436000,386313000,526916000,373494000,266.79,6.53,2.67
6361,2022/12,828049000000,369725000000,359966000000,184995000000,-,-,782.01,43.5,680870000000,70572000000,-,50488000000,109.72,14.03,6.1
6362,2022/03,20354595000,11077349000,10799799000,7651062000,700000000,477500000,2995.29,54.4,11010679000,1321966000,1469879000,595927000,161.2,5.38,2.93
6363,2022/03,80015000000,41272000000,37428000000,30725000000,4623000000,10873000000,1549.89,51.1,52240000000,4445000000,5163000000,3626000000,137.86,8.87,4.53
6364,2022/03,45827302000,31303436000,30228520000,24278736000,100000000,-,1097.97,68,36650986000,3570195000,4055242000,2748804000,95.76,8.82,6
6365,2022/03,32354000000,22651000000,21963000000,22061000000,-,-,5351.5,70,22820000000,2425000000,2563000000,1877000000,443.53,8.29,5.8
6366,2022/03,395396000000,15761000000,13165000000,-1142000000,-,25000000000,60.45,4,311115000000,10545000000,11431000000,-12629000000,-48.77,-,-
