コード,年度,総資産,純資産,株主資本,利益剰余金,短期借入金,長期借入金,BPS,自己資本比率,売上高,営業利益,経常利益,純利益,EPS,ROE,ROA
9142,2023/03,996699000000,406850000000,405709000000,164479000000,1996000000,166225000000,2584.34,40.7,383242000000,34323000000,35700000000,31166000000,198.36,7.68,3.13
9143,2023/03,904955000000,567405000000,543460000000,542740000000,15396000000,41653000000,878.84,61.2,1434609000000,135275000000,137941000000,126511000000,199.56,22.84,13.98
9145,2023/12,16845000000,6209000000,5888000000,4555000000,2600000000,2212000000,992.21,35.1,26322000000,1796000000,1817000000,1123000000,190.52,18.98,6.67
9147,2023/12,2109251000000,817806000000,800062000000,634536000000,61782000000,255975000000,3032.62,37.9,2239017000000,60098000000,-,37050000000,139.52,4.63,1.76
9158,2023/03,39750000000,11920000000,11704000000,7715000000,16040000000,-,517.18,29.4,35210000000,3683000000,-,2423000000,107.07,20.7,6.1
9159,2023/06,3122572000,1270532000,1270532000,535297000,-,987303000,490.93,40.7,3616175000,645398000,620559000,406346000,165.59,31.98,13.01
9160,2023/12,32301401000,8177964000,8177964000,1865936000,3399769000,9688801000,327.12,25.3,18265376000,1539559000,-,942272000,37.69,11.52,2.92
9162,2023/06,8573228000,3251439000,3211550000,3086550000,-,2520000000,162.02,37.9,16377050000,2173412000,2147928000,1465026000,73.07,45.1,17.09
9163,2023/10,22505067000,12177215000,12177215000,3319560000,2714284000,3571432000,1445.17,54.1,17994881000,2469161000,-,1741337000,209.88,14.3,7.74
9164,2023/12,79947000000,25927000000,25927000000,7989000000,-,29648000000,259.27,32.4,52767000000,7514000000,-,4901000000,49.01,18.9,6.13
9165,2023/06,3177770000,2380368000,2379436000,1504986000,120000000,47500000,1133.51,74.9,3274204000,304399000,295370000,210076000,100.04,8.83,6.61
9166,2023/01,31033000000,11240000000,11186000000,9845000000,100000000,8171000000,176.62,36.2,46091000000,4244000000,4011000000,3494000000,54.98,31.13,11.26
9168,2023/02,7533319000,3733723000,3733723000,1483946000,525657000,2101100000,153.86,49.6,4761074000,1376891000,-,965843000,39.8,25.87,12.82
9170,2023/09,11601568000,3984219000,3983441000,3667891000,300000000,2907076000,1585.95,34.3,12262085000,591606000,523999000,358982000,142.9,9.01,3.09
9171,2023/03,70742908000,24543700000,17994402000,15499566000,3686000000,12010985000,1685.5,30.4,49854873000,2060577000,2431475000,1835780000,144.33,8.55,2.6
9173,2023/12,22480199000,5876376000,4235877000,2452736000,3826827000,8981684000,2000.5,19.5,13176318000,-629780000,-579501000,-580622000,-264.56,-,-
9176,2023/12,14036786000,2833054000,2752278000,2677846000,-,7717605000,34.71,19.8,12139597000,1166482000,1140193000,1358257000,17,48.98,9.68
9193,2023/03,28673909000,21652686000,20162070000,19631532000,1275000000,407500000,2084.4,72.3,11865288000,92894000,438621000,416131000,41.83,2.01,1.45
9201,2023/03,2520603000000,856957000000,816288000000,225644000000,-,-,1867.91,32.4,1375589000000,65059000000,-,34423000000,78.77,4.22,1.37
9202,2023/03,3366724000000,870391000000,794438000000,-21126000000,92170000000,1017585000000,1833.64,25.6,1707484000000,120030000000,111810000000,89477000000,190.24,10.38,2.66
9204,2023/03,107837000000,23917000000,24179000000,5726000000,30000000000,1000000000,396.44,22.2,-,3453000000,3713000000,5726000000,111.88,23.94,5.31
9206,2023/03,21370000000,1759000000,1686000000,-5510000000,-,1733000000,497.65,8.1,32275000000,-1317000000,-704000000,73000000,21.83,4.18,0.34
9211,2023/12,10975119000,3319768000,3187182000,309404000,291856000,4142761000,302.21,29,2482032000,651947000,379418000,479704000,46.47,15.05,4.37
9212,2023/09,2672098000,2110488000,2108120000,-1082208000,-,146680000,186.93,78.9,897422000,-106917000,-108156000,-112215000,-9.97,-,-
9213,2023/12,1817464000,1109245000,1103372000,619779000,-,14185000,839.83,61,2166905000,174537000,174451000,123189000,93.27,11.11,6.78
9214,2023/12,901385000,654738000,654738000,261880000,-,-,463.07,72.6,1605016000,150487000,153557000,110138000,77.9,16.82,12.22
9215,2023/11,486940000,239734000,239734000,-366810000,-,70000000,126.71,49.2,1547881000,22676000,21602000,21072000,11.14,8.79,4.33
9216,2023/05,12207044000,7841894000,7839066000,6147671000,5000000,25511000,564.24,64.2,35158816000,2225126000,2269326000,1678180000,122.14,21.41,13.75
9218,2023/12,1733835000,1115516000,1114973000,43432000,35200000,212461000,110.31,64.3,2608600000,501093000,495854000,441371000,44.29,39.59,25.46
9219,2023/06,2347244000,1902687000,1890675000,446681000,-,45817000,338.76,80.5,1686061000,349392000,349030000,245160000,43.93,12.97,10.44
9220,2023/03,9019056000,3037618000,3032097000,2049009000,700000000,2692284000,1135.13,33.7,9619401000,544265000,737221000,444930000,167.39,14.65,4.93
9221,2023/03,11311523000,5052453000,5036003000,2296325000,510000000,2202995000,430.71,44.7,8076657000,839033000,1049597000,743722000,74.96,14.72,6.57
9223,2023/03,7289025000,2789831000,2802360000,2139409000,800000000,2304411000,226.12,38.3,3141006000,187874000,212911000,144330000,11.79,5.17,1.98
9225,2023/09,1246265000,886804000,886804000,359589000,-,16680000,440.19,71.2,1654667000,155360000,151550000,102879000,53.43,11.6,8.25
9227,2023/03,3077400000,1706045000,1706045000,-1597614000,-,210000000,111.09,55.4,1215353000,59841000,26078000,75393000,5.09,4.42,2.45
9229,2023/03,19211000000,4606000000,4602000000,553000000,700000000,1265000000,154,24,13236000000,953000000,660000000,303000000,10.14,6.58,1.58
9232,2023/03,70977000000,27732000000,26599000000,17868000000,18500000000,11600000000,1888.82,38.3,62016000000,6432000000,6525000000,4099000000,284.37,15.07,5.78
9233,2023/09,33687311000,20021181000,17656149000,13547027000,-,218489000,1093.81,58.7,37304148000,2746135000,2970096000,1848432000,102.18,9.34,5.49
9235,2023/07,1046487000,643044000,643044000,633044000,-,-,214.35,61.4,959399000,151238000,166505000,113307000,37.77,17.62,10.83
9236,2023/10,752390000,597951000,597951000,197747000,-,-,433.93,79.5,752874000,176194000,168333000,125023000,104.02,20.91,16.62
9237,2023/10,788684000,464389000,464389000,55047000,-,113212000,239.41,58.9,814287000,114662000,97890000,105957000,63.66,22.82,13.43
9238,2023/02,3290867000,147292000,147292000,113292000,120838000,470167000,73.65,4.5,2823748000,113472000,121270000,86032000,43.02,58.41,2.61
9240,2023/07,1318871000,933772000,933913000,598475000,-,52015000,199.23,70.7,2190968000,52337000,52784000,28822000,6.17,3.09,2.19
9241,2023/08,746927000,243193000,226499000,-232820000,75000000,44998000,272.15,30.3,1382668000,-68131000,-69877000,-66536000,-80.33,-,-
9242,2023/07,1358292000,1182842000,1182842000,750607000,-,-,986.8,87.1,955247000,202614000,201593000,121677000,101.86,10.29,8.96
9244,2023/09,1927100000,691602000,677296000,558101000,437502000,173661000,478.3,35.1,3560973000,100427000,108982000,52860000,35.33,7.8,2.74
9245,2023/12,4396057000,1894432000,1893568000,1142345000,-,-,362.72,43.1,2900886000,178605000,179108000,103944000,19.85,5.49,2.36
9246,2023/12,5712648000,2653548000,2647909000,1742872000,-,1775652000,489.39,46.4,6283785000,857537000,832522000,588869000,102.32,22.24,10.31
9247,2023/03,132290000000,67137000000,65520000000,23149000000,10302000000,21962000000,1275.03,49.5,90712000000,7509000000,7600000000,5197000000,101.19,7.94,3.93
9248,2023/09,36241000000,20698000000,20473000000,12745000000,-,2431000000,2325,56.9,39812000000,2860000000,3200000000,1203000000,134.66,5.83,3.32
9249,2023/09,8382983000,4538382000,4437682000,3002038000,310000000,1080867000,1652.16,53.2,7577563000,635739000,685200000,874606000,324.4,19.62,10.43
9250,2023/11,1434430000,218118000,172905000,-298910000,100000000,321899000,134.63,12.1,2783909000,-145537000,-173284000,-280157000,-218.52,-,-
9251,2023/10,24469000000,8534000000,8691000000,3441000000,1657000000,5372000000,577.48,35.5,16790000000,1804000000,-,1122000000,74.39,12.91,4.59
9252,2023/08,3903746000,1449952000,1449951000,848017000,329747000,403683000,535.36,37.1,9350231000,257887000,243161000,317290000,117.95,21.88,8.13
9253,2023/02,1898503000,1372623000,1372623000,411520000,-,-,523.12,72.3,1471590000,208662000,209985000,139625000,53.31,10.17,7.35
9254,2023/10,1405452000,574574000,543785000,-6417000,200000000,247096000,381.66,39.3,1025381000,22265000,25456000,9785000,6.76,1.77,0.7
9256,2023/03,2461929000,1978011000,1977792000,1369592000,-,-,565.08,80.3,2939250000,382895000,399723000,269088000,77.31,13.61,10.93
9257,2023/12,20857000000,11407000000,11215000000,-,-,-,511.21,53.8,13380000000,978000000,-,866000000,40.17,7.72,4.15
9258,2023/09,2775129000,2302114000,2300136000,783710000,-,5018000,349.95,82.9,2428016000,222412000,224104000,147901000,22.5,6.43,5.33
9259,2023/09,7665089000,2287688000,2280447000,938408000,600000000,1477395000,411.52,29.8,7185306000,991654000,976292000,483643000,87.53,21.14,6.31
9260,2023/12,212479000000,79866000000,65270000000,56479000000,12805000000,70051000000,1854.42,37.6,300847000000,11020000000,12456000000,6268000000,145.57,7.85,2.95
9262,2023/07,9562497000,5916194000,5916194000,4466578000,-,1712050000,545.65,61.9,12266758000,670152000,857848000,602571000,55.74,10.19,6.3
9263,2023/04,16774000000,3855000000,2941000000,-3114000000,2100000000,1651000000,84.66,18.4,27001000000,293095000,464000000,-446000000,-12.02,-,-
9264,2023/08,9777741000,3963540000,3966199000,877376000,1820000000,1965059000,868.18,40.5,7052147000,403313000,419753000,265381000,108.51,6.7,2.71
9265,2023/05,24568000000,7924000000,7427000000,6306000000,-,-,3096.89,32.2,58195000000,1156000000,1206000000,219000000,85.79,2.77,0.89
9267,2023/06,105912000000,40681000000,40564000000,33917000000,-,20946000000,1337.13,38.3,169059000000,6709000000,7079000000,4764000000,156.89,11.73,4.5
9268,2023/03,51203000000,17287000000,16440000000,14244000000,22913000000,4591000000,301.44,33,54953000000,2963000000,2669000000,2321000000,42.87,13.76,4.53
9270,2023/08,27675341000,8834266000,8308733000,6331587000,11101376000,2295605000,656.31,30.7,76130018000,2183618000,2034824000,1050422000,81.42,12.38,3.8
9271,2023/12,1024704000,142975000,96488000,-1781973000,79651000,72351000,15.31,9.4,1330928000,48646000,11187000,-13465000,-2.72,-,-
9272,2023/03,4326385000,1854079000,1724062000,1410530000,30000000,1192814000,171.98,39.8,3047241000,945589000,943486000,621589000,61.93,36.05,14.37
9273,2023/06,28464493000,20923488000,20899787000,20172089000,850000000,1941288000,528.12,73.5,22052802000,4249956000,4091865000,2687220000,67.83,12.84,9.44
9274,2023/03,330662000000,67808000000,63857000000,52629000000,52884000000,21425000000,944.73,20.5,659656000000,20401000000,18404000000,15722000000,219.08,23.21,4.75
9275,2023/02,13438065000,5382574000,5383248000,3267507000,-,2404637000,531.73,40.1,34997783000,1705086000,1624426000,831100000,82.1,15.44,6.18
9278,2023/05,50213000000,19057000000,18691000000,12322000000,6383000000,7341000000,954.15,37.6,101843000000,2578000000,3040000000,2769000000,140.12,14.68,5.51
9279,2023/10,12527470000,6772048000,6607494000,4761588000,25216000,1574908000,339.33,54,22982625000,2352549000,2424467000,1597276000,80.11,23.6,12.75
9301,2023/03,573689000000,354432000000,281923000000,252759000000,40313000000,23970000000,897.8,61.1,300594000000,23027000000,30046000000,27226000000,68.4,7.76,4.75
9302,2023/03,258679000000,104078000000,80900000000,64244000000,706000000,50900000000,3750.15,36.1,300836000000,25961000000,26533000000,15617000000,628.06,16.74,6.04
9303,2023/03,385791000000,228945000000,157653000000,131554000000,13416000000,16995000000,2737.57,56.3,223948000000,26090000000,29115000000,22455000000,281.09,10.33,5.82
9304,2023/03,115831000000,57872000000,51004000000,36847000000,2416000000,21302000000,3766.55,49.3,78504000000,4894000000,5847000000,3759000000,247.8,6.59,3.25
9305,2023/03,126188000000,47878000000,36030000000,23961000000,4100000000,23279000000,4321.49,35.4,51090000000,3588000000,3501000000,2150000000,208.27,4.82,1.7
9306,2023/03,45832606000,23239013000,22158495000,16955342000,3692500000,11924500000,3078.59,50.7,28168011000,1258323000,1874225000,1350609000,178.51,5.81,2.95
9307,2023/03,22034773000,15145269000,14932522000,9918118000,-,3358041000,926.79,68.7,10553918000,1052400000,1037924000,716669000,43.88,4.73,3.25
9308,2023/03,69573000000,34060000000,33521000000,20102000000,2710000000,21717000000,1359.67,49,44267000000,13067000000,13431000000,9857000000,393.68,28.94,14.17
9310,2023/03,137166000000,79742000000,73428000000,59332000000,2457000000,20042000000,1192.45,55.9,134063000000,7250000000,8996000000,6155000000,95.72,8.03,4.49
9311,2023/03,45325575000,19080047000,12860592000,10651337000,4860327000,8774976000,13394.15,41.8,41091546000,1676335000,1872459000,997008000,704.71,5.26,2.2
9312,2023/03,44437000000,24456000000,23349000000,13571000000,3720000000,2919000000,3745.81,55,59821000000,3823000000,3958000000,2704000000,414.16,11.06,6.09
9313,2023/11,18290726000,11096093000,10660181000,7275609000,100000000,4266834000,1869.36,60.5,4972035000,574457000,585202000,412202000,69.61,3.72,2.25
9318,2023/03,3573207000,1365092000,1140794000,-7834350000,-,-,0.87,38.2,381251000,-526310000,-555678000,-1166238000,-0.75,-,-
9319,2023/03,56159000000,42830053000,38666630000,33755536000,3070000000,2698676000,2242.32,75.8,25869462000,2108978000,2434630000,1708059000,90,4.01,3.04
9322,2023/03,37835713000,21912715000,18630496000,15176864000,781880000,8940502000,2520.96,50.9,27107081000,893748000,958188000,1492424000,195.17,7.74,3.94
9324,2023/03,166777000000,77372000000,46836000000,41595000000,10320000000,35980000000,2658.22,46.2,59756000000,2534000000,3776000000,2245000000,77.51,2.92,1.35
9325,2023/03,6861809000,2824949000,2793821000,2267798000,15000000,327107000,260.58,40.7,23664762000,1142961000,1207397000,807632000,75.3,28.89,11.77
9326,2023/02,9471514000,3259814000,3258214000,1695773000,-,3228071000,316.08,34.4,10493721000,392148000,360735000,628124000,61.15,19.28,6.63
9327,2023/03,5297931000,1218270000,1205038000,233503000,-,807603000,345.98,22.9,12825811000,-288066000,-281098000,-565918000,-161.81,-,-
9330,2023/09,1462226000,927453000,927475000,379495000,-,228639000,654.15,63.4,1736902000,113803000,112590000,74905000,74.1,8.08,5.12
9331,2023/08,1873948000,1039254000,1039254000,-450895000,30000000,-,667.06,55.5,4179385000,2925000,18476000,29214000,18.75,2.81,1.56
9336,2023/03,163615000000,78969000000,77817000000,59287000000,-,46482000000,785.7,48,67658000000,16623000000,16702000000,10494000000,112.04,13.37,6.41
9337,2023/12,3289194000,1189958000,1187380000,133700000,400000000,358632000,383.47,36.1,3222096000,123697000,115513000,133700000,43.18,11.26,4.06
9338,2023/12,8753463000,3081529000,3433390000,-2936109000,1680000000,36400000,328,35.1,7681681000,603905000,633718000,571888000,61.5,18.59,6.53
9339,2023/12,4305462000,2942024000,2951085000,1783141000,-,-,1267.61,68.3,3648872000,290074000,298648000,75878000,32.87,2.58,1.76
9340,2023/06,2826293000,2465578000,2480588000,1788898000,-,-,253.89,87.2,3190044000,460250000,433892000,338159000,38.06,13.72,11.96
9341,2023/03,5414923000,4046873000,4036693000,2614710000,-,6941000,229.48,74.6,6513466000,1733937000,1714898000,1260112000,76.61,31.2,23.27
9342,2023/09,537317000,335213000,335213000,-82202000,-,-,139.37,62.4,1949787000,-133180000,-143885000,-147789000,-62.77,-,-
9343,2023/12,2109325000,1289635000,1285937000,527937000,-,43654000,353.76,61,4086864000,434102000,428041000,288575000,84.19,22.44,13.68
9344,2023/06,3497860000,2654532000,2654532000,1149346000,-,73742000,539.61,75.9,4342372000,673813000,644373000,418802000,99.15,15.78,11.97
9345,2023/12,2055247000,1505620000,1483867000,884707000,-,-,951.34,73.2,3135142000,348606000,318053000,199393000,130.1,13.25,9.7
9346,2023/06,2508498000,1810242000,1810242000,880176000,-,8738000,506.02,72.2,5083804000,612349000,596362000,452903000,138.39,25.02,18.05
9348,2023/03,7192886000,-2347606000,-2523276000,-11172340000,1383338000,5395573000,-47.28,-35.4,989241000,-11023904000,-11378300000,-11398248000,-211.47,-,-
9351,2023/03,46313000000,23885000000,21593000000,8414000000,5259000000,9112000000,3144.35,51.3,38086000000,1537000000,1846000000,1266000000,165.14,5.33,2.73
9353,2023/03,7943963000,4968203000,3957824000,2870424000,-,1118860000,3296.84,62.5,3865524000,157147000,243294000,193233000,128.64,3.89,2.43
9355,2023/03,36963000000,16045623000,5253439000,2501307000,1700000000,5134986000,5948.2,43.4,13442748000,208989000,428317000,683315000,253.31,4.26,1.85
9357,2023/03,138975010000,108935110000,95269669000,93626812000,3300000000,5603552000,3507.59,75.2,84101307000,6247172000,6959567000,4641113000,155.72,4.44,3.34
9359,2023/03,54746455000,41443840000,38345455000,36053092000,66396000,160833000,1611.81,73,69994167000,5855078000,6596295000,4241806000,171,10.61,7.75
9360,2023/03,10178000000,3086000000,2807000000,1880000000,800000000,852000000,1048.97,30.3,15503000000,510000000,553000000,381000000,129.51,12.35,3.74
9361,2023/06,22378415000,11673798000,10229569000,6967139000,76000000,3238301000,4082.74,47.2,13066122000,1334689000,1256506000,688412000,265.9,6.51,3.08
9362,2023/03,12794000000,4000000000,3229000000,2675000000,2884000000,3510000000,3387.3,31.3,18387000000,548000000,609000000,442000000,374.96,11.05,3.45
9363,2023/03,5117058000,3052722000,2958547000,823961000,-,614296000,551.71,59.7,8930561000,163752000,228649000,219669000,39.7,7.2,4.29
9364,2023/03,456038000000,373005000000,358055000000,313851000000,-,20000000000,3372.81,81.4,274139000000,31580000000,35064000000,24620000000,220.69,6.63,5.4
9365,2023/03,10425000000,3680188000,3346895000,2453115000,2321139000,1828210000,2513.5,35.3,19855181000,443059000,619509000,518248000,353.95,14.08,4.97
9366,2023/03,21171153000,10255079000,9768224000,5068188000,3314213000,2639087000,1834.96,47.7,20335055000,1019048000,1203650000,980560000,175,9.7,4.63
9367,2023/03,14120835000,8587714000,7767645000,6666729000,728480000,922795000,978.98,59.6,17130163000,1038348000,1178931000,783738000,91.24,9.31,5.55
9368,2023/03,57770000000,35114000000,30456000000,24487000000,975000000,1000000000,1507.51,57.9,59139000000,3269000000,3965000000,2471000000,108.87,7.39,4.28
9369,2023/11,118874000000,51455000000,37262000000,29362000000,12047000000,24292000000,1616.95,33.8,184617000000,4030000000,3470000000,-1334000000,-53.67,-,-
9375,2023/03,545314000000,261810000000,219619000000,207903000000,22273000000,50000000000,248112000,45.5,1080949000000,44185000000,57078000000,41091000000,41091000,16.56,7.54
9376,2023/09,2625439000,1672513000,1671185000,1183605000,-,-,453.26,63.7,2945414000,-120925000,-54510000,-55961000,-15.17,-,-
9377,2023/03,13354902000,9180243000,9027624000,7194796000,-,607734000,702.51,68.7,11039908000,527819000,512726000,510882000,37.27,5.57,3.83
9380,2023/03,37545347000,16317354000,15513565000,12036475000,3097055000,3692100000,581.21,43.2,41467367000,666326000,941339000,197704000,7.1,1.22,0.53
9381,2023/02,24888000000,16602000000,15476000000,10323000000,-,-,694.57,65.6,69463000000,5288000000,5605000000,3684000000,156.81,22.58,14.8
9384,2023/12,23362907000,20381858000,17899295000,18329004000,-,-,1996.94,83.4,32280678000,4203409000,4446939000,3041906000,312.01,15.62,13.02
9385,2023/03,11034587000,2804532000,2537902000,1071452000,4680000000,466834000,362.94,25.4,20745635000,154239000,-332472000,-1617347000,-209.3,-,-
9386,2023/12,26942098000,18281233000,17647823000,15452681000,80000000,1596028000,1318.25,67.9,17292353000,3304553000,3495737000,2431735000,175.35,13.3,9.03
9388,2023/02,2091670000,950227000,950203000,785753000,-,483426000,550.84,45.4,4007972000,293892000,294100000,202369000,117.32,21.3,9.67
9401,2023/03,1067865000000,796184000000,472047000000,385868000000,-,-,4726.87,73.1,368130000000,20782000000,35086000000,35182000000,208.76,4.51,3.29
9402,2023/03,75426000000,61350000000,55191000000,53218000000,-,-,2270.41,79.5,32713000000,1233000000,1773000000,1065000000,40.34,1.78,1.41
9404,2023/03,1035501000000,843585000000,751946000000,706394000000,3084000000,-,3280.34,80.8,413979000000,46593000000,51775000000,34081000000,133.61,4.07,3.29
9405,2023/03,122305000000,72445000000,66386000000,55150000000,202000000,1593000000,1659.6,56.6,87028000000,2594000000,2661000000,1354000000,32.42,1.96,1.11
9407,2023/03,49027000000,36906000000,34660000000,34280000000,-,-,16338.46,73.1,22725000000,1173000000,1353000000,669000000,305.18,1.87,1.36
9408,2023/03,27762397000,21645700000,18527517000,18222571000,367000000,144500000,3140.96,67.9,23120244000,1671197000,1852135000,958373000,159.76,5.09,3.45
9409,2023/03,495123000000,394763000000,366302000000,272756000000,-,-,3870.25,79.4,304566000000,14503000000,23157000000,16603000000,163.41,4.22,3.35
9412,2023/03,399055000000,256815000000,253401000000,114333000000,-,52975000000,879.33,64,121139000000,22324000000,23194000000,15810000000,54.44,6.19,3.96
9413,2023/03,139933000000,93351000000,90209000000,62593000000,5100000000,655000000,3414.08,66.6,150963000000,9229000000,9378000000,6724000000,244.09,7.22,4.81
9414,2023/08,24756539000,22606354000,22581057000,14873521000,100000000,-,1267.93,91.2,12417299000,1983485000,2015123000,1386329000,77.85,6.14,5.6
9416,2023/12,21366505000,14607635000,14226354000,11663013000,-,601451000,297.72,67.3,31807789000,4280765000,4337990000,3025895000,61.87,21.03,14.16
9417,2023/06,3866115000,2441173000,2121682000,116161000,488560000,247120000,204.16,54.9,3873348000,-74907000,-75678000,-48525000,-4.8,-,-
9418,2023/08,200524000000,77707000000,68020000000,38138000000,-,50970000000,379.67,34.1,276344000000,21565000000,20386000000,10959000000,61.05,16.01,5.47
9419,2023/12,2968569000,1015310000,979728000,-647854000,500000000,-,91.33,33,8483383000,224661000,225473000,241165000,22.48,24.62,8.12
9421,2023/06,4203309000,1383919000,1305464000,421440000,965000000,349102000,246.65,31.1,10131428000,-239340000,-260366000,-469236000,-88.65,-,-
9423,2023/03,1193641000,530041000,510816000,354410000,-,-,21.24,42.8,2975312000,156501000,156506000,112226000,4.69,21.97,9.4
9424,2023/03,3040504000,1534395000,1288058000,530319000,-,-,8.5,46.1,6074613000,740903000,780470000,690676000,4.19,49.25,22.72
9425,2023/10,1917619000,1051961000,1051663000,-81005000,600000000,73346000,183.56,54.8,4089201000,-185344000,-204118000,-81005000,-14.14,-,-
9428,2023/03,30719000000,12489000000,10157000000,8839000000,2350000000,214000000,1114.29,34.3,48380000000,2272000000,2432000000,1175000000,129.06,11.15,3.82
9432,2023/03,25308851000000,9350627000000,8561353000000,8150117000000,1840381000000,6390155000000,100.44,33.8,13136194000000,1828986000000,-,1213116000000,13.92,14.17,4.79
9433,2023/03,11923522000000,5670659000000,5128288000000,5220504000000,337961000000,914233000000,2377.38,43,5671762000000,1077393000000,-,679113000000,311.01,13.24,5.7
9434,2023/03,14682181000000,3683067000000,2224945000000,1392043000000,-,-,47.02,15.2,5911999000000,1060168000000,-,531366000000,11.25,23.88,3.62
9435,2023/03,1691949000000,598311000000,571009000000,520879000000,-,-,12772.99,33.7,643984000000,86615000000,-,91345000000,2037.63,16,5.4
9436,2023/03,119651000000,101121000000,98767000000,99818000000,-,-,1891.99,82.6,77299000000,15932000000,16130000000,10852000000,204.58,10.98,9.07
9438,2023/09,29155439000,17583824000,13631139000,5143458000,-,2431250000,254.36,47.9,26798991000,298426000,458451000,753220000,13.73,5.4,2.58
9439,2023/06,1841939000,516122000,510722000,-125493000,100000000,41878000,44.74,27.9,1902314000,54487000,56304000,24002000,2.09,4.67,1.3
9441,2023/12,47535168000,31923688000,31889651000,29480495000,-,90000000,1659.17,67.2,115485316000,3531169000,3571874000,2381293000,123.76,7.46,5.01
9444,2023/04,23350308000,3298514000,3265535000,1692088000,4100000000,9093453000,508.91,14.1,16941795000,402038000,350023000,251174000,38.85,7.63,1.08
9445,2023/03,11051823000,2459774000,2441002000,1833864000,1728000000,-,145.67,22.1,24748301000,573609000,641929000,378379000,22.6,15.5,3.42
9446,2023/09,22409007000,4274886000,3699405000,3035781000,3220000000,10433769000,407.88,18.9,14848662000,1343724000,1234020000,815153000,78.71,19.3,3.64
9449,2023/12,1757636000000,172839000000,74115000000,47416000000,197322000000,144996000000,777.49,4.7,258643000000,42471000000,45947000000,14191000000,133.33,17.19,0.81
9450,2023/06,12764000000,4758000000,4694000000,3963000000,300000000,3226000000,230.03,36.8,12795000000,2320000000,2290000000,1482000000,72.65,31.57,11.61
9466,2023/03,4539256000,2863470000,2863576000,2086302000,370000000,122860000,218.94,63.1,5955385000,317545000,348882000,-132373000,-10.12,-,-
9467,2023/03,12436001000,10285722000,10285722000,8568710000,-,37959000,353.93,82.7,9288579000,2417261000,2426044000,1506274000,51.83,14.64,12.11
9468,2023/03,382898000000,223171000000,189783000000,75455000000,-,25219000000,1450.26,52.9,255429000000,25931000000,26669000000,12679000000,90.91,6.26,3.31
9470,2023/09,136328000000,55034000000,49306000000,17433000000,6956000000,19052000000,1195.88,38.7,164116000000,6170000000,6477000000,3194000000,72.51,6.06,2.34
9471,2023/03,19567447000,14295706000,14203422000,10704111000,380000000,-,2266.16,73,12750469000,1068944000,1126891000,704440000,111.76,4.93,3.6
9474,2023/03,70130000000,45962000000,41592000000,27389000000,4476000000,1576000000,859.4,65.4,58933000000,1799000000,2104000000,2770000000,51.41,6.04,3.95
9475,2023/03,15579627000,10513755000,9692760000,-4616223000,770000000,-,578.4,67.5,5553172000,132178000,234459000,30139000,1.66,0.29,0.19
9476,2023/09,5931743000,4257758000,4173141000,3883499000,-,455234000,1141.26,71.8,3031434000,89909000,103856000,54022000,14.48,1.27,0.91
9478,2023/03,11893000000,6984000000,6370000000,3958000000,1924000000,180000000,357.52,58.7,7335000000,1437000000,1390000000,965000000,46.75,13.82,8.11
9479,2023/03,15944417000,9654121000,9542686000,3149549000,350000000,184375000,280.98,59.6,15161147000,386119000,494410000,375854000,11.15,3.95,2.36
9501,2023/03,13563085000000,3121962000000,2989573000000,840869000000,2183111000000,93705000000,1932.03,22.8,8112225000000,-228969000000,-285393000000,-123631000000,-77.17,-,-
9502,2023/03,6455102000000,2162205000000,1891735000000,1393120000000,280276000000,1548176000000,2725.43,31.9,3986681000000,107089000000,65148000000,38231000000,50.56,1.86,0.59
9503,2023/03,8774425000000,1839782000000,1617548000000,1158895000000,155520000000,2577807000000,2004.24,20.4,3951884000000,-52056000000,-6666000000,17679000000,19.81,0.99,0.2
9504,2023/03,4040048000000,455483000000,418892000000,232168000000,97395000000,1346972000000,1242.16,11.1,1694602000000,-68892000000,-106780000000,-155378000000,-431.3,-,-
9505,2023/03,1805318000000,252285000000,230598000000,82342000000,1372000000,491520000000,1118.51,12.9,817601000000,-73791000000,-93737000000,-88446000000,-423.69,-,-
9506,2023/03,5211914000000,631099000000,555227000000,286048000000,-,1499437000000,1097.95,10.5,3007204000000,-180054000000,-199277000000,-127562000000,-255.14,-,-
9507,2023/03,1612025000000,298312000000,279733000000,134023000000,-,463700000000,1438.32,18.3,833203000000,-12285000000,-22515000000,-22871000000,-111.19,-,-
9508,2023/03,5603678000000,617230000000,565393000000,209734000000,124530000000,1908852000000,1231.18,10.4,2221300000000,-72998000000,-86634000000,-56429000000,-119.36,-,-
9509,2023/03,2093339000000,258106000000,248911000000,105139000000,44500000000,510648000000,1192.42,11.7,888874000000,-22530000000,-29251000000,-22193000000,-108.09,-,-
9511,2023/03,480546000000,114495000000,109873000000,100403000000,2220000000,129769000000,2073.43,23.4,223517000000,-48406000000,-48799000000,-45457000000,-836.97,-,-
9513,2023/03,3362685000000,1192743000000,977800000000,669498000000,10715000000,893363000000,5931.68,32.3,1841922000000,183867000000,170792000000,113689000000,621.49,10.48,3.38
9514,2023/06,45718000000,18190000000,18190000000,14709000000,-,22168000000,846.56,39.8,16949000000,1397000000,1286000000,824000000,38.35,4.53,1.8
9517,2023/03,176356000000,72232000000,60620000000,35797000000,14761000000,40265000000,1097.88,36,296312000000,14823000000,15234000000,9131000000,154.28,14.04,5.18
