Code,target_close,Stock Price,EPS,ROE,ROA,BPS,PER,PBR,Market Capitalization,Outstanding Shares,CloseMean,CloseMax,CloseMin,CloseChangeMean,VolumeSum,NikkeiCorr,MothersCorr,RSI,MovingAverage50,MovingAverage200,ATR,GapMean,CandleSizeMean,High-LowRangeMean,MACD,Signal,UpperBand,LowerBand,PercentR,ADX,ChangeRate_0,ChangeRate_3,ChangeRate_7,ChangeRate_14,ChangeRate_21,ChangeRate_28,ChangeRate_35,ChangeRate_42,ChangeRate_49
6462,2315.0,2346.0,433.4,5.34,3.74,8109.88,5.41301338255653,0.28927678338027196,22368037998.09615,9534543.05119188,2350.9338235294117,2479.0,2220.0,0.0008850514881393718,3449100.0,0.5382457099152925,0.22863673753861477,66.28352490421456,2308.18,2350.9338235294117,2369.3985390018474,3.4518518518518517,-3.7058823529411766,31.595588235294116,3.6918678021370397,-10.337550557902663,2340.730423868106,2190.8695761318945,27.205882352941178,28.559571407604967,2315.0:-1.3390928725701945,2280.0:-1.511879049676026,2230.0:-3.6717062634989204,2256.0:-2.548596112311015,2233.0:-3.5421166306695464,2254.0:-2.634989200863931,2266.0:-2.1166306695464363,2411.0:4.146868250539957,2434.0:5.140388768898488
2590,2266.7194824219,2308.109634088,127.1,4.8,2.5,2645.34,18.159792557734068,0.872519084158558,77463116810.68092,33561281.347577244,2362.280508535877,2551.5812988281,2196.1130371094,-0.033237103068181506,9294600.0,0.4604996309011528,0.22937321753607642,88.33334726039962,2279.7697412109383,2362.280508535877,2388.296078140851,-0.6650915929992742,-0.20551198277553676,34.040005308556275,7.467429619242921,-4.935327036990928,2317.249313845126,2167.0088648658143,11.32075651851578,44.9207128336241,2266.7194824219:-1.825993555315285,2347.0654296875:3.5445915513000985,2364.1081542969:4.29645894122479,2376.2819824219:4.8335270795368475,2361.673828125:4.189064700747401,2235.068359375:-1.3963405393719932,2264.5261230469:-0.09676360008413931,2301.2878417969:1.5250391432673034,2340.5002441406:3.254957761243052
1826,405.4541320801,403.6194979983,22.88,2.44,1.37,937.99,17.640712325100527,0.43030255972696935,5844799668.771424,14480964.61582746,400.67730916341554,440.3121948242,362.3402404785,-0.017588039747668822,2907000.0,0.3601882751428402,0.29269024538878385,79.6874447695539,381.805718383796,400.67730916341554,404.41217992976004,-0.2875173441783596,0.2650026903518534,6.054292785097033,7.011531194410509,6.03633425321906,419.3202935264605,361.4082800819595,7.317174654965666,47.85133499402943,405.4541320801:0.4524886877802397,405.4541320801:0.0,410.0407409668:1.1312275603578947,415.5446166992:2.488687084611224,394.4463500977:-2.7149265752766665,412.7926940918:1.8099610858695634,409.1234436035:0.9049880696924523,433.8909912109:7.0135822725274615,474.2529296875:16.968330611021706
7482,923.7366943359,926.5387267758,3.74,0.28,0.23,1356.49,247.73762748016043,0.6830413248721332,25555308128.76599,27581478.669212453,932.710799605754,1025.8282470703,821.5868530273,0.10652706465139065,2844900.0,0.45506331432907693,0.32177760607067163,34.48275706662193,954.9012890625021,932.7107996057541,939.3492436393976,0.43905094747014856,0.2116999617444452,20.130735814290375,-11.306093735239529,-11.859693766899644,1000.6989974376511,876.7560562732886,40.983608186663794,35.661990194192704,923.7366943359:-0.3033367037469997,901.3204956055:-2.4266870492262513,873.3001098633:-5.460060727463061,873.3001098633:-5.460060727463061,858.3558959961:-7.077860903512559,877.0361328125:-5.055613987162685,856.4878540039:-7.280087577374745,886.3762207031:-4.0444938326997475,914.3966064453:-1.011120154462938
9511,1055.6807861328,1056.6628147711,36.04,1.23,0.44,2936.42,29.31916800141787,0.3598473020790963,56463280321.92893,53435475.85154712,1126.1686410409445,1327.7027587891,912.3046264648,-0.08348987060685702,31250500.0,0.15757072586589363,0.04517898155442863,80.30302958956352,1009.1915612792999,1126.1686410409443,1144.5182828589097,-0.6375855240358275,-0.523748721081475,17.763807267825925,7.426579826716647,-1.3766425343304975,1041.8010520896728,960.7517799415873,10.185198787100916,19.65852514595668,1055.6807861328:-0.09302325581746192,1028.1839599609:-2.604653464673462,996.7590942383:-5.581392847959619,986.9387817383:-6.511627880082734,975.1544189453:-7.627908762315026,1001.6692504883:-5.116275331898063,988.9028320312:-6.325582029983033,1038.0041503906:-1.6744299957332331,1038.0041503906:-1.6744299957332331
6462,2315.0,2346.0,433.4,5.34,3.74,8109.88,5.41301338255653,0.28927678338027196,22368037998.09615,9534543.05119188,2350.9338235294117,2479.0,2220.0,0.0008850514881393718,3449100.0,0.5382457099152925,0.22863673753861477,66.28352490421456,2308.18,2350.9338235294117,2369.3985390018474,3.4518518518518517,-3.7058823529411766,31.595588235294116,3.6918678021370397,-10.337550557902663,2340.730423868106,2190.8695761318945,27.205882352941178,28.559571407604967,2315.0:-1.3390928725701945,2280.0:-1.511879049676026,2230.0:-3.6717062634989204,2256.0:-2.548596112311015,2233.0:-3.5421166306695464,2254.0:-2.634989200863931,2266.0:-2.1166306695464363,2411.0:4.146868250539957,2434.0:5.140388768898488
9934,2581.7673339844,2607.0054650552,220.05,8.73,5.21,2531.71,11.84733226564508,1.029740951789581,139099467249.64017,53356032.088983335,2533.1840205439785,2685.3283691406,2361.0778808594,0.08361903209841012,9268400.0,0.7021380046281998,0.4175251502063808,57.43799799201845,2576.1598437500043,2533.1840205439785,2541.757324644561,2.086035933113435,-0.1588794986014835,35.95881347452962,0.7643515815962019,-5.8038871947692305,2656.0014124825357,2497.9777623221544,13.043459734467264,16.16855037316606,2581.7673339844:-0.9775524981893133,2598.5930175781:0.651711847625447,2561.203125:-0.796516739278113,2568.6809082031:-0.5068785869679415,2549.986328125:-1.2309786959134266,2472.4025878906:-4.236041902545074,2497.6403808594:-3.258502500113681,2606.0708007812:0.9413499999356183,2591.1149902344:0.3620642389790374
9241,1087.0,1116.0,-87.33,-25.30979832182267,-10.030845606672289,344.4,0.0,3.240418118466899,916798536.5853659,821504.0650406504,1202.9703703703703,1524.0,1053.0,0.02106740223072723,409800.0,0.051904783816524934,0.07150655430243068,51.30890052356021,1149.68,1202.9703703703703,1231.1449565249563,0.5970149253731343,-1.9333333333333333,37.1037037037037,-14.340575743664658,-17.514023167298838,1132.9390630127998,1077.5609369872002,31.57894736842105,17.848493453275946,1087.0:-2.667893284268629,1095.0:0.7359705611775529,1110.0:2.1159153633854646,1098.0:1.011959521619135,1070.0:-1.5639374425023,1102.0:1.3799448022079117,1084.0:-0.27598896044158233,1121.0:3.1278748850046,1137.0:4.599816007359705
3911,387.96875,383.9895833333,29.47,18.77,16.24,156.2,13.029846736793349,2.4583199957317543,15326754928.109,39914507.042253524,314.2141678421674,459.59375,284.5104370117,0.2803747558356246,98797900.0,0.2465347342723476,0.3070371021901452,55.63380563148109,330.370324096684,314.2141678421674,312.5768934284092,0.08166193904999693,0.6853009093703737,10.611111423781479,25.27169387255526,29.34036156070999,493.59155055232515,276.97410191349485,69.09090583256727,74.10230667985424,387.96875:1.0256410256496162,412.8385620117:6.410261654244058,419.8020935059:8.205130827134923,385.9791870117:-0.5128152688328655,397.9166870117:2.564107808090211,379.0:-2.3117196939186466,399.0:2.8433346757954086,369.0:-4.889246878775674,373.0:-3.8582360048328637
4889,336.0,332.0,-22.33,-11.554226376361571,-10.430232958768316,173.14,0.0,1.917523391475107,4220194778.7917295,12711430.056601595,356.9555555555556,424.0,286.0,-0.11407234030113095,18688100.0,0.34684586082929136,0.48457780322190785,73.11827956989248,318.82,356.9555555555556,369.42822029822037,-0.6417910447761194,-0.007407407407407408,15.074074074074074,5.398141385232748,1.8663846852844546,344.8676004753172,279.0323995246828,14.814814814814815,33.21248497771602,336.0:1.1904761904761905,345.0:2.6785714285714284,331.0:-1.488095238095238,335.0:-0.2976190476190476,390.0:16.071428571428573,347.0:3.273809523809524,347.0:3.273809523809524,382.0:13.690476190476192,383.0:13.988095238095239
6045,930.6968383789,933.5901964257,55.71,16.31,7.02,342.34,16.758036195040386,2.7270847590865808,7128760458.253108,7635856.1663842965,689.6479795102741,952.8792724609,537.2001342773,0.37743468628930793,3733600.0,0.15676049130968409,0.3000271257795822,68.87158613251226,820.4213378906301,689.647979510274,684.5982951625783,2.511895363575372,-0.16431413878592424,22.932542037191116,37.31519171124398,33.90000191093786,984.7164973447208,775.8919316103689,31.36095626183266,39.44531872760361,930.6968383789:-0.3108808290183629,983.7417602539:5.699484481691626,938.4124755859:0.8290172362075694,965.417175293:3.7305742839501157,861.2562255859:-7.4611420098893415,857.3984375:-7.875647348987681,878.616394043:-5.595854867908908,888.260925293:-4.559584962146794,873.794128418:-6.113989820789965
2999,521.5286254883,531.2405179555,98.37,11.39,3.59,697.76,5.400432224819558,0.7613513499706203,3182115170.9859056,5989970.763586334,503.5568818591905,593.6213378906,422.1513977051,0.255562579256502,14867800.0,-0.11841641534148413,-0.13554817495504481,50.43478355908187,521.4897485351601,503.55688185919047,507.5440608929443,1.3467787827009587,-0.40151172450094974,17.70598079380572,-2.86965422284959,-2.4521234975361255,562.6191510754247,493.7433275622752,19.149013755371257,30.356088593743447,521.5286254883:-1.862197392924856,512.787902832:-1.6759813803348196,519.5862426758:-0.3724403067389396,518.6149902344:-0.5586721632339933,500.1624450684:-4.096837522560747,519.5862426758:-0.3724403067389396,472.9691467285:-9.31099011378991,490.4505615234:-5.9590332047070405,495.3064880371:-5.027938289417689
3672,287.0,307.0,-44.85,-84.09867986478609,-39.62393952163604,53.33,0.0,5.756609788111757,5342197206.07538,17401293.83086443,323.14074074074074,414.0,265.0,0.07550284667759785,21344300.0,0.3216961326649484,0.4941453790377305,62.65060240963856,288.54,323.14074074074074,331.47345769456876,-0.13432835820895522,0.037037037037037035,12.637037037037038,2.7293914966587067,-1.2168617472016234,303.8193402424581,258.38065975754193,12.727272727272727,17.57698305642197,287.0:-6.968641114982578,275.0:-4.181184668989547,255.0:-11.149825783972126,218.0:-24.041811846689896,196.0:-31.70731707317073,196.0:-31.70731707317073,201.0:-29.965156794425084,213.0:-25.78397212543554,199.0:-30.66202090592334
9562,1966.603515625,2000.8616747955,177.96,40.62,22.97,438.06,11.243322515146662,4.567551647709218,1936829168.2462645,967997.5345843035,2221.261992187508,3198.9714355469,1925.8641357422,-1.7966785123974598,4162600.0,0.0,0.0,45.085996578304226,2221.261992187508,2221.261992187508,2602.8893708559485,-17.39914026523751,-57.109277866911995,146.7730644712,-203.16053828223176,-232.97767861787293,2357.707151049259,1855.67605207575,72.05884658481202,0.0,1966.603515625:-1.741996233522064,1916.6052246094:-2.542367621045882,1759.2027587891:-10.546139838969351,1686.0570068359:-14.265534794385864,1384.21484375:-29.613934239811062,1549.9501953125:-21.186442361264913,1601.8004150391:-18.549905849729097,1657.3542480469:-15.725043971551045,1515.6920166016:-22.92843958839854
4591,219.0,255.0,-59.95,-35.897208621786966,-34.00468586385321,164.33,0.0,1.5517556137041317,7282812724.396031,28560049.89959228,189.5851851851852,278.0,156.0,0.4848145938775122,229400800.0,0.2061721953697642,0.2760078393667388,90.47619047619048,177.52,189.5851851851852,192.63507922119035,0.15671641791044777,0.6148148148148148,9.2,17.607278697069063,5.652571574343323,249.37164390083547,113.92835609916455,0.0,32.6357757340648,219.0:-16.43835616438356,263.0:20.091324200913242,210.0:-4.10958904109589,215.0:-1.82648401826484,181.0:-17.35159817351598,188.0:-14.15525114155251,172.0:-21.461187214611872,183.0:-16.43835616438356,202.0:-7.76255707762557
4416,540.0,518.0,3.43,1.67,1.19,197.36,151.0204081632653,2.624645318200243,2428768038.1029587,4688741.386299148,541.8,611.0,478.0,0.023568513090104395,2805100.0,0.31723326826869436,0.48754759147702914,44.5945945945946,511.7,541.8,553.2515717204606,0.19402985074626866,-0.37777777777777777,19.57777777777778,-1.3895023898487011,-1.506116273096229,520.6017542791056,491.7982457208943,63.265306122448976,14.885127711351018,540.0:4.074074074074074,532.0:-1.4814814814814816,528.0:-2.2222222222222223,500.0:-7.4074074074074066,437.0:-19.074074074074073,458.0:-15.185185185185185,445.0:-17.59259259259259,466.0:-13.703703703703704,464.0:-14.074074074074074
1605,1377.0930175781,1404.1301841536,153.87,6.41,4.22,2507.81,9.125431755076363,0.5599029368866063,1698566341574.16,1209692919.3200443,1355.870378508391,1597.4002685547,1201.3514404297,0.09424411067643584,1618477800.0,0.409956645855297,0.24138361171494413,46.200576618976065,1353.5886425781239,1355.8703785083912,1370.0890632535697,0.652594025247006,-0.09452125208147293,33.88129615959482,7.565898192202894,11.924481031367195,1468.4860837287345,1330.4914431267055,54.96698453826938,31.878235853812253,1377.0930175781:-1.963350785341321,1381.5991210938:0.32721852904496884,1313.1049804688:-4.646602393049384,1323.0185546875:-3.926710991948896,1331.1297607422:-3.337701683851087,1263.0751953125:-8.279602090069679,1301.7690429688:-5.469781172935768,1335.8565673828:-2.9944564142676966,1298.0838623047:-5.7373869640522726
9993,1195.7216796875,1212.7898717845,33.76,1.28,0.75,2641.63,35.92387060973046,0.45910663937966334,13212170868.067951,10894031.33671256,1279.41429578993,1453.5152587891,1071.5030517578,-0.11689988529701284,1608300.0,0.36981890224062963,0.15111379048654794,90.90902251428066,1135.489816894534,1279.4142957899303,1302.0737446246276,0.37247759355373666,-1.980567364533339,15.718422979535548,11.65942586777578,-3.9349949735193515,1188.369435476296,1032.771104074494,16.778526642162028,32.34273102499005,1195.7216796875:-1.4274385408367614,1229.8580322266:2.8548744343266823,1229.8580322266:2.8548744343266823,1226.0649414062:2.5376525519408615,1231.7545166016:3.013480271054142,1229.8580322266:2.8548744343266823,1197.6180419922:0.1585956278049267,1269.6837158203:6.185556169904844,1302.8719482422:8.96113789479033
4575,1136.0,1002.0,-88.32,-535.3579786501808,-108.20377661061148,13.85,0.0,72.34657039711192,11561994801.444044,11538916.967509026,616.2148148148148,1000.0,173.0,1.6283903455121806,354876400.0,0.13935932856886446,0.060729538388318294,77.53479125248509,730.74,616.2148148148148,610.5015861915862,1.9029850746268657,4.185185185185185,54.44444444444444,46.05923141183939,23.437754744206963,927.401458681471,621.6985413185289,7.826086956521739,24.353674902996097,1136.0:11.795774647887324,1101.0:-3.080985915492958,1344.0:18.30985915492958,1526.0:34.33098591549296,1164.0:2.464788732394366,1310.0:15.316901408450704,1236.0:8.80281690140845,1532.0:34.859154929577464,2016.0:77.46478873239437
9423,91.9344558716,91.9344558716,2.12,11.94,6.28,17.72,43.36530937339622,5.188174710586908,2191095884.648616,23833239.27765237,94.74355994331707,100.5533065796,90.9767990112,0.030710359026335243,6546500.0,0.1896361920572713,0.2947235165967254,54.54545454554086,93.562458190922,94.74355994331704,95.52576669078265,0.021439964010446393,1.073334698486616e-09,1.5818968149437032,0.3556332135539009,0.3352843933328321,96.3309197478405,92.13470754100952,49.999982727252636,48.02700316230486,91.9344558716:0.0,91.9344558716:0.0,90.0191497803:-2.0833386929216213,92.8920974731:1.0416568982988144,91.9344558716:0.0,91.9344558716:0.0,93.8497467041:2.083322095444815,92.8920974731:1.0416568982988144,100.5533065796:9.374995072617285
6838,854.9667358398,818.5223012476,25.7,2.74,1.78,926.01,31.849116780062257,0.8839238250640922,4756122738.055585,5810620.835628125,681.5291594328704,856.936706543,596.9007568359,0.0014653955402577708,5021900.0,0.0777346785446942,0.2562908600136329,62.337660015150114,655.093637695308,681.5291594328704,697.4331439711324,-1.4113212763335818,0.6566564655585184,20.3928316501963,25.69116213466691,20.125902838910257,819.0784419299517,543.7464298962083,34.24124635220007,22.400921564702973,854.9667358398:4.26267281105411,863.8315429688:1.0368598867524936,904.2159423828:5.760365225744656,842.1618652344:-1.4977039536891752,763.3631591797:-10.714285459319234,760.408203125:-11.059907801198706,728.888671875:-14.746546114564152,780.1079101562:-8.755758855351155,755.483215332:-11.635952176558224
3174,886.780456543,881.9922251361,35.37,4.17,0.97,846.99,24.936166953240036,1.0413254290323382,2249640927.840589,2550635.7808238585,872.1434511537866,904.975769043,846.559387207,0.023101396963646128,181200.0,0.12409060590671088,0.08793179187717885,61.538662674760566,871.3815393066401,872.1434511537866,873.3275546680941,-0.22460404462910716,0.3875459076911141,6.109400615100742,2.8215198679689593,2.0861844009839787,885.6373385095402,866.0893094396596,43.749311859581745,43.94067191508136,886.780456543:0.5399568034647803,895.3992919922:0.9719243794342759,892.5263671875:0.6479518805477156,890.6110839844:0.43197021462710256,901.1452026367:1.6198762599819914,904.975769043:2.0518395918344994,879.1193237305:-0.8639266636937337,884.8651733398:-0.21598166593189472,881.0346069336:-0.6479449977731206
6694,1019.3877563477,1016.7307943415,199.56,14.63,7.89,1363.96,5.094862669580577,0.7454256681585236,4193547890.19042,4124541.042259304,953.2589251482932,1107.953125,821.8869018555,0.07484589698823442,1843300.0,0.3219976115342636,0.33347615109026807,80.00002584329842,945.028239746092,953.2589251482933,966.4909302487389,-1.1434180766708941,1.535133625113332,33.10377859652297,20.40847083729477,9.262584739426377,1028.0528030462174,884.8712692194026,11.278132499216156,24.551598407977053,1019.3877563477:0.2606429192086344,1020.2733764648:0.08687764901875941,979.5333862305:-3.909637904617543,1015.8451538086:-0.3475225709785434,1015.8451538086:-0.3475225709785434,989.6429443359:-2.9179094830774543,964.647277832:-5.369936824808082,972.0534057617:-4.6434097615211005,1034.0797119141:1.4412528966444405
9193,421.9305419922,422.8619559922,-19.4,-0.972239977518226,-0.6674976440649117,2029.23,0.0,0.20838542500958493,4135493988.9540415,9779773.11591096,455.9513047960074,489.9237670898,419.1363220215,-0.10834967308006732,626000.0,0.1743055895582283,0.20181965523478124,39.28565159771469,433.647730712894,455.95130479600743,460.9788883123129,-0.3614441523970146,-0.11038982011703714,3.8981401070807418,-4.009638280085937,-4.442628729933502,430.34567426900935,417.05479264996075,76.92292881227763,67.2605790359838,421.9305419922:-0.22075055188046483,429.3818664551:1.7660073688236946,429.3818664551:1.7660073688236946,425.6561889648:0.8830000679753705,425.6561889648:0.8830000679753705,430.3132629395:1.9867537694047712,425.6561889648:0.8830000679753705,442.421661377:4.856514839634155,449.8729553223:6.622514975608608
8511,986.8466796875,1014.4707662811,56.61,3.75,0.04,1545.02,17.92034563294648,0.6566068829407387,85174388248.18968,83959430.94587773,798.6466602466733,996.2384033203,738.0385742188,0.14383397762254635,23580400.0,0.5876134019783158,0.4152871524713176,89.79598057712471,822.0716882324239,798.6466602466733,800.8073118922526,-0.09556782098059356,1.2908093649437002,14.325300626515553,44.317944660731314,35.00019393617485,995.6476842742595,780.6641443390404,4.142012627484809,89.06675381805817,986.8466796875:-2.7992277992309447,981.1314086914:-0.5791447763607849,1015.4233398438:2.8957548061416443,1039.2371826172:5.30887968800688,1082.1022949219:9.652524266947339,1049.7153320312:6.370660573495397,1079.2445068359:9.362936416593017,1098.2956542969:11.29344374393518,973.5109863281:-1.351343996376718
3173,679.4231567383,684.9694682219,129.29,13.35,4.76,968.33,5.2979307620225855,0.7073719374819535,4590843874.257878,6702260.592979666,659.0740288628467,683.1206054688,644.4961547852,0.042027107029828814,701500.0,0.4165724640258766,0.3233311328948749,65.4544799727104,665.211367187492,659.0740288628467,660.657480080981,0.3444231354947748,-0.1162807501422212,5.188942690525185,3.831352004483847,3.1812294538702774,681.8974764762341,662.8056057991458,0.0,12.66079930543448,679.4231567383:-0.8163265306154879,683.1206665039:0.544213091492287,670.1792602539:-1.360550695501327,670.1792602539:-1.360550695501327,672.0280151367:-1.0884441497551836,679.4231567383:0.0,678.4987182617:-0.13606225625837648,683.1206665039:0.544213091492287,703.4571533203:3.5374120448557798
7727,476.1593017578,528.0182356126,12.77,2.18,1.32,586.77,41.34833481696163,0.8998725831460369,8457846616.889445,16018095.676329738,404.1740021882244,713.6821899414,269.9661865234,0.6120918980164084,102724400.0,0.1702505744225586,0.1508365147017901,76.54867864972536,434.94376708984396,404.17400218822445,407.2002340991106,1.9689598792492549,-0.07682819617703832,22.745947680747406,23.687104962595356,14.681980402225882,537.8577547973321,377.1223782593279,4.861112511384008,35.529160869260465,476.1593017578:-10.891089108908822,471.4448547363:-0.9900986926215769,448.8154907227:-5.7425762626408785,463.9017028809:-2.5742642917295866,443.1581420898:-6.93069725744561,422.4145507812:-11.287136632256207,407.3283691406:-14.455442194051916,404.4996948242:-15.049502691443776,434.6721191406:-8.712878749621193
6668,1708.9547119141,1772.8951943326,253.46,23.77,10.44,1066.33,6.9947731173857814,1.6626140072328457,14496331529.06318,8176643.253026737,1694.4667118778905,2116.6262207031,1308.8422851562,-0.012623149762517815,18173400.0,0.6257145189405036,0.49563424940971057,68.42105571131003,1510.157949218744,1694.4667118778902,1734.3216974527788,2.840485544979844,-4.116189702979994,53.471419109884444,74.0572406080214,64.95387118435679,1875.6063662912431,1379.9329891774967,24.074025750721972,46.50245981559857,1708.9547119141:-3.7414965986362567,1727.3618164062:1.0770972667545555,1893.9946289062:10.827666508777614,1747.7065429688:2.267575072910876,1503.5700683594:-12.018144314933934,1611.1064453125:-5.725620808991826,1607.2312011719:-5.9523818877719386,1541.3531494141:-9.80725594022789,1519.0708007812:-11.111114285774267
9749,3993.8459472656,4003.5633339986,145.73,7.3,3.99,1994.16,27.47247192752762,2.0076439874426324,267169231272.91574,66732859.951057084,3823.2129123263894,4217.3461914062,3247.0578613281,0.16458090985478366,24274200.0,0.5261081966041485,0.4421536812351488,52.38094749773866,3942.7326904296897,3823.21291232639,3825.5067096547145,4.847108326685817,0.2554519766000036,72.22015599196148,21.610305671871174,14.913162643978577,4050.2747462860134,3869.8816501983674,39.473782242939365,15.135431030604465,3993.8459472656:-0.24330900243292622,3882.0961914062:-2.7980487313465323,3653.7377929688:-8.515805536506889,3765.4877929688:-5.71775069224055,3673.1723632812:-8.02919261830693,3669.5498046875:-8.119896131700584,3733.3256835938:-6.523042378491489,3806.9128417969:-4.680528691816076,3689.1733398438:-7.6285518130812
5759,2639.0,2660.0,117.22,14.74,4.7,793.85,22.692373315133935,3.350758959501165,18695385375.070858,7028340.366567992,2819.926470588235,3450.0,2305.0,-0.11763484672402953,16495600.0,0.028010138341827643,0.1972599499857616,32.42320819112628,2692.4,2819.926470588235,2900.4396047171786,-15.518518518518519,10.544117647058824,101.91911764705883,-18.358959188521567,-1.7998964111324414,2957.1524117793815,2551.8475882206185,83.04347826086956,15.3061082529345,2639.0:-0.7957559681697612,2540.0:-3.751420992800303,2410.0:-8.67752936718454,2201.0:-16.597195907540733,1754.0:-33.535430087154225,1560.0:-40.88669950738916,1674.0:-36.56688139446761,1669.0:-36.75634710117468,1607.0:-39.10572186434255
3475,698.375793457,704.842235989,99.58,24.92,11.69,399.13,7.0781505923779875,1.7659465236614635,20250672123.76705,28730786.961641572,614.1105238172748,803.8101806641,487.7153930664,0.2990965607042055,33491600.0,0.30205681003801543,0.266278969837532,81.95485397514375,683.624674072262,614.1105238172748,613.9911415081561,-0.12774947485373378,1.6532473296925951,17.780130104637042,-1.0476793585787618,-9.278377561098623,711.9066436583462,594.9152313416539,4.807694509287737,58.27995321733932,698.375793457:-0.9259259259245964,706.6897583008:1.1904715085620914,692.8331298828:-0.7936505855627514,822.1620483398:17.724877643603737,790.7535400391:13.22751267262929,705.7659912109:1.058197867557536,715.9276123047:2.5132341372855316,736.2506713867:5.423280457963355,745.4884643555:6.746034347108399
9279,1953.7928466797,1961.1935771595,77.24,28.32,15.53,272.62,25.390905970475142,7.193872706182598,38142200843.08839,19448463.062137775,1388.4835765697333,1963.6604003906,992.6132202148,0.54452195577444,22816800.0,0.18193898875294745,0.29530258456283975,63.21837151869891,1706.293376464844,1388.4835765697333,1367.1930231705385,-0.3467035720813457,7.311512923258521,45.60455574730889,61.701070658677054,53.95099496801967,1959.2168563494997,1656.03984531066,1.7699116031744,39.47476745120438,1953.7928466797:-0.37878787878545045,1901.9875488281:-2.6515245943109367,1855.1162109375:-5.050516788916098,1995.7303466797:2.1464660427674875,2158.5463867188:10.479797814136782,2087.005859375:6.818174860333011,2119.0759277344:8.459601095151113,2084.5388183594:6.691905536551193,2032.7340087891:4.0404059336973015
3475,698.375793457,704.842235989,99.58,24.92,11.69,399.13,7.0781505923779875,1.7659465236614635,20250672123.76705,28730786.961641572,614.1105238172748,803.8101806641,487.7153930664,0.2990965607042055,33491600.0,0.30205681003801543,0.266278969837532,81.95485397514375,683.624674072262,614.1105238172748,613.9911415081561,-0.12774947485373378,1.6532473296925951,17.780130104637042,-1.0476793585787618,-9.278377561098623,711.9066436583462,594.9152313416539,4.807694509287737,58.27995321733932,698.375793457:-0.9259259259245964,706.6897583008:1.1904715085620914,692.8331298828:-0.7936505855627514,822.1620483398:17.724877643603737,790.7535400391:13.22751267262929,705.7659912109:1.058197867557536,715.9276123047:2.5132341372855316,736.2506713867:5.423280457963355,745.4884643555:6.746034347108399
7501,892.828125,754.8720926279,-3.9,-0.21576379288908076,-0.17699591459150585,1809.91,0.0,0.41707714340928553,1868463477.6821146,2475205.3969534393,717.3210137261333,757.7866821289,688.8086547852,0.04722679764407462,183700.0,0.03034299538976056,0.07357449866816755,49.41177948809695,727.688945312504,717.3210137261333,721.2624638542253,0.2755060244664166,-0.02878588031036863,10.305323173372585,6.015067211500536,6.441283716003429,762.4235446024143,729.0560635518857,51.28200857929742,18.271162698837433,892.828125:15.451577801953768,748.125:-16.207276736493938,728.4375:-18.412348401323044,720.5625:-19.294377067254686,706.78125:-20.83792723263506,742.21875:-16.868798235942666,888.890625:-0.4410143329658214,792.421875:-11.245865490628445,735.328125:-17.640573318632853
8255,824.0390625,841.9011809068,76.75,9.55,6.05,803.53,10.969396493899675,1.047753264852339,76116131431.72787,90409816.68388237,779.2213930483236,851.4276123047,686.4877319336,0.15362349769494046,11509600.0,0.5425386060719409,0.3824308240146679,78.63246552755342,800.979403076178,779.2213930483236,781.0146885832547,-0.1066782099544763,1.0559318329711098,13.90796172554148,9.1295069815734,3.013024356215213,849.8128748312519,761.1119664773681,11.538519848751516,31.86180967947595,824.0390625:-2.1676300578044563,803.7953491211:-2.456644872815116,796.6504516602:-3.323702975524899,803.7953491211:-2.456644872815116,816.8941650391:-0.8670581027097831,784.7423095703:-4.768797344446278,787.1240234375:-4.479768101102611,824.0390625:0.0,818.0849609375:-0.7225508878712894
8101,1371.6147460938,1390.0752406576,132.91,6.68,2.69,1999.96,10.45877090254759,0.6950515213592272,15398171404.19232,11077221.54443089,1304.0083161530667,1483.30078125,1107.6296386719,0.18128485954091156,9198600.0,0.359626469582737,0.39433902896881445,58.82353293188542,1332.55234375,1304.0083161530667,1305.733897114153,1.3500954564096952,0.7315826037681543,27.239485383686667,11.318745920650827,2.0805446677775303,1390.206556465331,1272.9966783979391,2.7523749932092882,10.630091069091648,1371.6147460938:-1.345895020185031,1344.8470458984:-1.951546545531925,1342.0778808594:-2.1534374224626545,1346.6931152344:-1.8169555941545488,1331.0017089844:-2.960965331195311,1354.0772705078:-1.2786006884181385,1371.6147460938:0.0,1400.228515625:2.0861374968947133,1453.7639160156:5.989230587943975
9504,717.9724731445,712.1901445018,-110.21,-6.839569419777819,-1.1131368085928948,1681.5,0.0,0.42354454029247696,245875652986.0484,345238774.90336007,778.1943811487274,886.6237182617,624.4914550781,-0.10781952862560593,270675400.0,0.15796479964733975,-0.07822690842043549,82.90603518595634,689.851104736326,778.1943811487274,793.4087582674438,-0.6256991334029859,-0.38548861657333233,14.27021645270519,9.84359266796639,1.8091532014870382,729.6782106067577,641.2155943248821,2.352940879237602,58.16200260255234,717.9724731445:0.8053691275064038,663.0403442383:-7.651007658498946,626.4189453125:-12.751676597157482,623.5277709961:-13.154362553032298,622.5640258789:-13.288594038673956,643.7659912109:-10.335560861908576,640.8748168945:-10.738246817783393,664.0040893555:-7.516776172857289,660.1491699219:-8.053693614373762
