コード,年度,総資産,純資産,株主資本,利益剰余金,短期借入金,長期借入金,BPS,自己資本比率,売上高,営業利益,経常利益,純利益,EPS,ROE,ROA
7886,2022/03,8155966000,1227748000,1079755000,-588128000,1277188000,2522531000,1221.37,15,14237330000,-267548000,-274909000,-306315000,-304.95,-,-
7887,2022/03,27664606000,20856443000,20774916000,16929910000,1519786000,874116000,21580.25,75.4,21934694000,2166165000,2528336000,1414350000,1463.54,6.78,5.11
7888,2022/05,58409000000,23251000000,22766000000,14729000000,6341000000,7343000000,748.43,39.1,65661000000,2543000000,2416000000,1811000000,59.41,7.94,3.1
7893,2022/03,35559785000,23453236000,23420568000,16994938000,51652000,300000000,918.12,65.9,26141848000,2482870000,-,1762748000,68.18,7.53,4.96
7894,2022/02,15101176000,8084011000,7773418000,5183476000,698000000,435380000,5080.06,53.4,16769625000,750550000,858940000,594218000,374.36,7.37,3.93
7895,2022/03,37347000000,10531000000,9187000000,-3642000000,5000000000,3193000000,522.66,28.2,47666000000,787000000,979000000,617000000,30.62,5.86,1.65
7896,2022/03,11984000000,6948000000,6948000000,2043000000,500000000,635000000,1556.22,58,16016000000,463000000,478000000,361000000,80.86,5.2,3.01
7897,2022/03,13604167000,5535486000,5462375000,3122091000,950000000,2538120000,195.24,40.7,10776080000,436912000,447935000,377338000,13.31,6.82,2.77
7898,2022/03,95062000000,44188000000,36281000000,23521000000,10465000000,20174000000,4604.6,45.2,66582000000,2351000000,2147000000,1308000000,140.05,3.04,1.38
7899,2022/04,3869247000,3142038000,3519764000,1850689000,12000000,-,597.54,81.2,2605393000,50909000,53147000,31827000,6.06,1.01,0.82
7901,2022/04,2649763000,1439057000,1437627000,-1166465000,-,100000000,1270.81,54.3,2349954000,-207907000,-188746000,-1287163000,-1136.67,-,-
7902,2022/03,9447037000,8419247000,8252114000,6745965000,-,-,2297.22,89.1,2287973000,301309000,355249000,290165000,79.17,3.45,3.07
7905,2022/03,183391000000,90563000000,66395000000,38501000000,5983000000,6360000000,2935.27,41.7,223377000000,17361000000,18725000000,7872000000,302.14,10.29,4.29
7906,2022/03,66299000000,45729000000,45086000000,34216000000,-,1421000000,522.72,68.8,74485000000,6738000000,7246000000,5780000000,66.1,12.67,8.72
7908,2022/03,23819000000,18661000000,18484000000,13633000000,-,-,395.78,78.3,12235000000,695000000,815000000,684000000,14.51,3.67,2.87
7911,2022/03,2288188000000,1437207000000,1145216000000,941169000000,15299000000,138309000000,4089.58,59.7,1547533000000,73505000000,76318000000,123182000000,365.21,9.02,5.38
7912,2022/03,1876647000000,1148413000000,866667000000,740183000000,33990000000,14254000000,2028.99,58.2,1344147000000,66788000000,81249000000,97182000000,177.92,8.9,5.18
7914,2022/03,129121000000,61277000000,52393000000,47454000000,6840000000,7480000000,7696.68,47.4,88416000000,756000000,1298000000,683000000,83.58,1.12,0.53
7915,2022/12,230212000000,111518000000,111553000000,75658000000,9450000000,38158000000,2257.46,48.5,193963000000,9520000000,-,10140000000,203.64,9.09,4.4
7916,2022/03,27102916000,17186833000,15673021000,5702266000,2610000000,150000000,5551.48,62.7,15412550000,220955000,416494000,49625000,16.2,0.29,0.18
7917,2022/03,127370000000,85221000000,75985000000,63527000000,998000000,975000000,4144.8,61.9,127819000000,10341000000,11102000000,7693000000,403.59,9.75,6.04
7918,2022/03,9379000000,2498000000,2496000000,-4808000000,-,3315000000,72.64,26.6,10258000000,-1123000000,-827000000,543000000,16.23,21.75,5.79
7919,2022/03,10203710000,3527463000,3296184000,1865395000,580000000,1236500000,195.05,32.8,13083565000,133118000,143379000,10124000,0.59,0.3,0.1
7921,2022/05,30923916000,23363746000,21979521000,15275005000,106000000,191956000,1754.84,74.6,25317659000,3560551000,3680330000,2249672000,171.29,9.75,7.27
7922,2022/03,11843168000,7717288000,7438687000,4323858000,932774000,300000000,1246.15,65.2,9594649000,105500000,116577000,35909000,5.8,0.47,0.3
7923,2022/03,17900623000,9209691000,8040207000,3605872000,350000000,2536300000,1821.62,51.2,11518726000,-97550000,-57574000,-62935000,-12.5,-,-
7925,2022/03,45270000000,37521000000,35926000000,27210000000,370000000,60000000,2531.39,82.9,21879000000,1342000000,1628000000,797000000,53.77,2.12,1.76
7927,2022/03,24569110000,14396665000,12806160000,8769008000,2786000000,1481224000,1892.61,55.4,20226440000,638551000,769544000,521260000,72.53,3.83,2.12
7928,2022/08,6846605000,5259099000,4138574000,3106822000,-,-,1681.42,76.8,10720941000,527095000,662154000,389477000,121.24,7.41,5.69
7931,2022/03,61024000000,47783000000,47543000000,46855000000,45000000,116000000,2750.1,77.5,36905000000,4044000000,3954000000,2531000000,147.26,5.35,4.15
7932,2022/03,68417000000,33996000000,24673000000,18377000000,1950000000,9659000000,11616.95,48.8,39349000000,1759000000,1776000000,1144000000,397.76,3.42,1.67
7936,2022/12,425067000000,172729000000,151060000000,121266000000,22036000000,2862000000,232.86,40.1,484601000000,34002000000,30913000000,19887000000,27.15,11.66,4.68
7937,2022/03,67914000000,66090000000,66081000000,47336000000,-,-,4229.16,97.3,16477000000,1071000000,1191000000,684000000,43.34,1.03,1.01
7938,2022/03,27383000000,10281000000,8906000000,2921000000,6520000000,4807000000,3201.19,37.3,20814000000,159000000,299000000,138000000,43.29,1.35,0.5
7939,2022/03,5717321000,2808772000,2797400000,1967099000,600000000,91114000,750.57,49.1,5401608000,298359000,295642000,186199000,49.87,6.63,3.26
7940,2022/03,24255801000,13761535000,13538468000,12490923000,1350000000,1320500000,1626.14,56.6,21002877000,649841000,903248000,655073000,69.73,4.78,2.7
7942,2022/03,134527000000,90231000000,85726000000,63580000000,7578000000,7870000000,2884.89,63.9,114125000000,4589000000,4868000000,2893000000,97.05,3.36,2.15
7943,2022/03,161845000000,111177000000,107567000000,89789000000,200000000,12942000000,3038.97,68.7,128599000000,12576000000,13600000000,10146000000,277.12,9.12,6.27
7944,2022/12,77056000000,33747000000,31148000000,23750000000,17700000000,7570000000,1228.48,43.4,95840000000,10751000000,10250000000,8938000000,326.96,26.71,11.6
7945,2022/03,37405000000,24059000000,23439000000,9816000000,1000000000,2250000000,2696.91,64.3,32359000000,1695000000,1736000000,1070000000,120.01,4.45,2.86
7946,2022/03,4072747000,1757212000,1756907000,475597000,-,513999000,2567.55,43.1,4058781000,-57292000,17256000,33798000,30.66,1.92,0.83
7947,2022/03,262695000000,132455000000,130577000000,107443000000,14134000000,46031000000,1610.09,50.2,195700000000,15884000000,16703000000,11206000000,136.95,8.5,4.27
7949,2022/03,42143000000,35399000000,35343000000,31803000000,-,-,1907.35,84,34541000000,1780000000,1847000000,1240000000,66.85,3.5,2.94
7950,2022/03,17009769000,15014533000,14730836000,10392807000,-,-,18945.71,88.3,4905261000,341181000,412605000,281706000,350.11,1.88,1.66
7951,2022/03,580662000000,416867000000,415713000000,398516000000,-,-,807.79,71.6,408197000000,49337000000,-,37268000000,71.62,8.96,6.42
7952,2022/03,68391000000,33559000000,32311000000,24895000000,5895000000,4396000000,3884.07,48.8,85703000000,6696000000,7304000000,5046000000,587.09,15.12,7.38
7953,2022/03,16510789000,9094005000,8875931000,5350832000,1500000000,43250000,719.05,54.5,22162501000,438964000,534252000,94588000,7.56,1.05,0.57
7955,2022/03,85289000000,54636000000,53133000000,27934000000,1500000000,334000000,1480.98,64.1,113305000000,3795000000,4261000000,3155000000,85.52,5.77,3.7
7956,2022/12,101733000000,79952000000,69706000000,60762000000,-,-,640.96,75.4,94921000000,12195000000,13465000000,8581000000,71.72,11.19,8.43
7957,2022/12,17823399000,11136269000,10428387000,3062593000,81358000,1963834000,7275.13,62.5,9851395000,545730000,644773000,490477000,320.41,4.4,2.75
7958,2022/03,93984385000,73196972000,68086815000,39596800000,-,-,3299.1,77.9,82696820000,1970297000,2430289000,1058206000,46.61,1.45,1.13
7961,2022/03,12286000000,8800000000,8797000000,4333000000,-,-,2123.03,71.6,13612000000,990000000,1116000000,766000000,184.82,8.71,6.23
7962,2022/06,33512184000,24231917000,23568979000,22487418000,1040000000,2769278000,846.8,72,36636516000,1007607000,1338592000,788782000,27.69,3.27,2.35
7963,2022/12,20568000000,11818745000,11644107000,10702266000,1445000000,3374000000,2392.01,57.5,10604143000,1184532000,1160218000,833112000,167.85,7.05,4.05
7965,2022/11,111184000000,81278000000,74592000000,67253000000,-,1500000000,1189.26,72.4,82534000000,4664000000,5815000000,3658000000,54.08,4.55,3.29
7966,2022/03,302865000000,209758000000,202388000000,166242000000,1292000000,1468000000,2996.18,69.1,256836000000,21584000000,22698000000,16641000000,232.12,7.95,5.49
7970,2022/03,122577000000,94337000000,94036000000,73670000000,-,-,1166.22,76.7,92640000000,9732000000,10129000000,6308000000,78.14,6.71,5.15
7971,2022/03,79982000000,38285000000,36045000000,24231000000,920000000,5780000000,630.04,47.5,88513000000,878000000,1244000000,720000000,11.78,1.89,0.9
7972,2022/12,115288000000,49910000000,49185000000,34387000000,9463000000,6731000000,1100.31,43.2,123324000000,4582000000,4177000000,5294000000,116.98,10.63,4.59
7974,2022/03,2662384000000,2069310000000,2003469000000,2198706000000,-,-,1763.56,77.7,1695344000000,592760000000,670813000000,477691000000,404.67,23.09,17.94
7975,2022/02,13329649000,10110419000,9464865000,6624185000,253000000,445000000,2979.43,75.8,8693475000,344993000,407943000,262508000,77.36,2.6,1.97
7976,2022/12,130801000000,105002000000,93195000000,91838000000,1516000000,2577000000,1874.96,78.8,68997000000,9243000000,10128000000,6951000000,125.72,6.74,5.31
7979,2022/03,40709000000,32940000000,27978000000,16001000000,-,1153000000,920.76,80.5,28137000000,3217000000,3658000000,2546000000,71.59,7.77,6.25
7980,2022/03,14322383000,6497184000,5492168000,4706555000,600000000,1925000000,913.63,45.4,11918882000,605131000,653581000,589110000,82.84,9.07,4.11
7981,2022/03,276838000000,181415000000,176912000000,120753000000,9700000000,-,2480.46,65.5,211587000000,14428000000,14856000000,10905000000,149.1,6.01,3.94
7983,2022/10,19272341000,14654880000,13857915000,12472286000,-,700000000,4967.23,76,11471221000,659943000,808948000,512045000,173.55,3.49,2.66
7984,2022/12,337538000000,239617000000,222532000000,207772000000,4329000000,5000000000,2058.1,70.4,300929000000,19128000000,21161000000,18237000000,157.78,7.67,5.4
7985,2022/03,6584773000,2356365000,2320184000,1577140000,650000000,660882000,2460.85,35.8,7485168000,254623000,268724000,219005000,198.16,9.29,3.33
7986,2022/12,5443768000,3715250000,3608363000,2577049000,-,-,2189.34,67.2,5246802000,130056000,173779000,181369000,106.27,4.96,3.33
7987,2022/03,58225000000,28504000000,25858000000,11399000000,6855000000,6654000000,981.26,46.1,63118000000,1818000000,2336000000,1018000000,39.24,3.79,1.75
7988,2022/03,333068000000,200875000000,195946000000,193531000000,11272000000,20661000000,1978.35,59.5,283777000000,30540000000,33602000000,22959000000,227.26,11.59,6.89
7989,2022/12,62586693000,48632158000,43825183000,35941556000,-,-,2287.34,70.1,41296102000,3822609000,4005423000,2520390000,129.74,5.74,4.03
7990,2022/03,90682000000,37478000000,33675000000,30379000000,15688000000,5017000000,1624.68,41.1,120684000000,12349000000,12997000000,9567000000,416.59,25.64,10.55
7991,2022/03,23147687000,12475618000,11775560000,8512375000,1764586000,2684321000,1431.84,53.6,12872631000,510304000,685358000,634237000,73.15,5.11,2.74
7992,2022/12,7224000000,3929185000,3311898000,-4342779000,700000000,374990000,132.34,54.3,5029093000,-148446000,-148304000,-193934000,-8.13,-,-
7994,2022/03,245372000000,144121000000,132173000000,100367000000,6072000000,4830000000,1459.33,58.1,261175000000,15972000000,17491000000,14992000000,151.25,10.51,6.11
7995,2022/03,60200000000,40979000000,37545000000,21043000000,1463000000,3632000000,2246.7,66,53167000000,6972000000,7193000000,4841000000,273.93,12.19,8.04
7997,2022/11,8519504000,2916105000,2003973000,-836497000,1950000000,504063000,1706.8,34.1,6920903000,-260663000,-265753000,-566034000,-332.28,-,-
7999,2022/03,26674000000,21243000000,22025000000,10070000000,-,-,4485.53,76.7,15848000000,541000000,743000000,773000000,169.58,3.78,2.9
8001,2022/03,12153658000000,4763700000000,4199325000000,3811991000000,522448000000,2383455000000,2857.5,34.6,12293348000000,582522000000,-,820269000000,552.86,19.53,6.75
8002,2022/03,8255583000000,2338328000000,2242180000000,1379701000000,742365000000,1696302000000,1301.99,27.2,8508591000000,284490000000,-,424320000000,244.6,18.92,5.14
8005,2022/03,49711000000,30037000000,29385000000,16726000000,75000000,6000000000,861.51,60.4,81391000000,7000000000,7096000000,5585000000,160.19,18.59,11.23
8006,2022/03,56694000000,32305000000,29282000000,18971000000,1999000000,23000000,7100.62,56.3,109897000000,653000000,1020000000,2336000000,519.86,7.32,4.12
8007,2022/03,45176000000,18477000000,17262000000,11792000000,686000000,3360000000,1032.34,40.9,74054000000,1547000000,1840000000,1296000000,72.01,7.01,2.87
8008,2022/02,56884000000,42917000000,35215000000,31707000000,-,-,2001.17,75.4,38123000000,1788000000,2293000000,1490000000,69.53,3.47,2.62
8011,2022/02,51629000000,33920000000,30435000000,6769000000,3000000000,1000000000,2782.5,65.4,38642000000,-1058000000,-735000000,661000000,54.51,1.96,1.28
8012,2022/03,739720000000,355092000000,298820000000,280015000000,73121000000,28244000000,2868.21,46.5,780557000000,35263000000,36497000000,25939000000,213.45,7.53,3.51
8013,2022/01,11712000000,6963000000,6617000000,-710000000,1134000000,300000000,847.46,59.5,13465000000,-89000000,-26000000,124000000,15.1,1.78,1.06
8014,2022/03,134121000000,65096000000,62714000000,54804000000,4944000000,245000000,2643.51,48.5,284096000000,9328000000,10274000000,6811000000,276.8,10.47,5.08
8015,2022/03,6143125000000,1942860000000,1735011000000,1300352000000,740936000000,1115728000000,1643.72,28.2,8028000000000,294141000000,-,222235000000,210.54,12.81,3.62
8016,2022/02,157727000000,77257000000,75030000000,15391000000,18705000000,12377000000,493.14,42.4,168453000000,-1079000000,507000000,8566000000,63.16,12.81,5.43
8018,2022/03,50683000000,39666000000,33607000000,29609000000,2820000000,-,884.49,77.7,16914000000,1743000000,2349000000,2137000000,49.18,5.43,4.22
8020,2022/03,634456000000,199282000000,159484000000,89280000000,73707000000,69745000000,1909.64,25.1,767963000000,29347000000,-,15986000000,191.42,10.02,2.52
8022,2022/03,166356000000,112463000000,107412000000,51332000000,1174000000,6953000000,4382.08,67.3,172744000000,9874000000,10977000000,7717000000,302.02,6.89,4.64
8023,2022/03,24177455000,9146365000,8440514000,6391504000,2600000000,153450000,667.4,37.7,35472811000,1560040000,1607128000,1233275000,90.38,13.54,5.1
8025,2022/03,26524073000,11528528000,10318950000,6864794000,5064000000,1930000000,2881.72,43.5,15658928000,229335000,300710000,-329914000,-82.58,-,-
8028,2022/02,1606167000000,669368000000,670039000000,406716000000,3757000000,53750000000,1323.96,41.7,451461000000,65308000000,-,90259000000,178.35,13.47,5.62
8029,2022/12,54459000000,29913000000,26741000000,19337000000,2530000000,7669000000,4067.38,54.9,54687000000,3703000000,4005000000,2665000000,355.23,8.91,4.89
8030,2022/03,71613000000,29031000000,21285000000,17636000000,4400000000,18538000000,6116.48,34.1,121842000000,1981000000,2030000000,1152000000,288.39,4.71,1.61
8031,2022/03,14923290000000,5795416000000,5605205000000,4165962000000,-,-,1750.61,37.6,11757559000000,545060000000,-,914722000000,280.81,16.32,6.13
8032,2022/03,338939000000,100317000000,84129000000,65484000000,39024000000,28559000000,677.41,27.4,444757000000,14064000000,15051000000,11499000000,83.95,12.39,3.39
8035,2022/03,1894457000000,1347048000000,1210537000000,1104983000000,-,-,2857.48,70.5,2003805000000,599271000000,601724000000,437076000000,935.95,32.74,23.07
8037,2022/03,285947000000,132649000000,120350000000,109197000000,47357000000,6835000000,3733.89,43.9,482557000000,12648000000,14725000000,8514000000,253.39,6.79,2.98
8038,2022/03,31381000000,20347000000,19203000000,16002000000,2619000000,2060000000,5186.3,64.8,81113000000,1850000000,2021000000,1597000000,406.6,7.85,5.09
8039,2022/03,15815000000,5813000000,5493000000,2503000000,1216000000,3899000000,2606.85,36.8,55018000000,141000000,173000000,264000000,117.59,4.54,1.67
8040,2022/12,14073074000,8487747000,8261972000,1074950000,-,650000000,2489.71,60.3,14241244000,339009000,449307000,519015000,152.58,6.11,3.69
8041,2022/03,78742000000,23841000000,22796000000,10252000000,15703000000,5741000000,4299.43,30.3,298572000000,2876000000,3092000000,1344000000,242.36,5.64,1.71
8043,2022/03,142428000000,64001000000,62163000000,38101000000,10847000000,13643000000,3295.39,45.1,381432000000,6905000000,9165000000,5984000000,307.35,9.32,4.2
8045,2022/03,18147000000,12251318000,9014618000,7870056000,200000000,199940000,1921.89,67.4,37592238000,-152308000,98161000,160161000,25.16,1.31,0.88
8046,2022/03,43304000000,27454000000,26977000000,19154000000,2840000000,-,7669.42,63.4,31876000000,559000000,965000000,749000000,209.24,2.73,1.73
8050,2022/03,327533000000,121624000000,96028000000,79075000000,63709000000,28752000000,2911.13,36.7,237382000000,8770000000,9939000000,6415000000,155.55,5.34,1.96
8051,2022/03,282654000000,113367000000,101058000000,92545000000,29000000,106000000,1268.97,39.9,501872000000,17133000000,17093000000,12023000000,133.73,10.66,4.25
8052,2022/03,76773000000,30762000000,27726000000,23465000000,-,-,1628.02,39.8,96890000000,4396000000,4762000000,3177000000,169.16,10.39,4.14
8053,2022/03,9582166000000,3381285000000,3197816000000,2269661000000,608031000000,2413343000000,2558.24,33.4,5495015000000,295662000000,-,463694000000,370.96,14.5,4.84
8056,2022/03,268647000000,130674000000,128917000000,113599000000,6275000000,14575000000,1283.45,48,317600000000,27425000000,28944000000,20490000000,204.04,15.89,7.63
8057,2022/07,125503000000,46118000000,42584000000,39007000000,2130000000,100000000,4650.87,36.4,221856000000,7890000000,7843000000,4477000000,455.86,9.79,3.57
8058,2022/03,21912012000000,7857172000000,6880232000000,5204434000000,1603420000000,4039749000000,1553.23,31.4,17264828000000,718725000000,-,937529000000,211.69,13.63,4.28
8059,2022/03,132235000000,58722000000,54742000000,46683000000,6962000000,360000000,1823.59,44.3,148075000000,6866000000,7792000000,5363000000,167,9.15,4.06
8060,2022/12,543740000000,400372000000,387392000000,233354000000,-,-,3081.06,73.5,588132000000,49947000000,50991000000,35552000000,274.16,8.9,6.54
8061,2022/03,104865000000,31101000000,26994000000,18734000000,5506000000,27000000,2516.54,28.7,85307000000,3824000000,3879000000,2246000000,186.82,7.46,2.14
8062,2022/03,10588379000,2060549000,1771821000,1422299000,2368183000,-,343.42,19.5,21990623000,570743000,578873000,410014000,68.34,19.9,3.87
8065,2022/03,152090000000,50933000000,43516000000,42072000000,21981000000,9999000000,2399.61,33.2,236162000000,5734000000,6263000000,4016000000,189.51,7.94,2.64
8066,2022/03,250299000000,156134000000,135358000000,149895000000,4762000000,3684000000,1507.4,54.5,299350000000,20733000000,22688000000,13076000000,139.45,9.58,5.22
8068,2022/01,72652000000,42309000000,40194000000,31164000000,11763000000,-,2130.38,58.2,112099000000,2258000000,2400000000,1873000000,103.91,4.43,2.58
8070,2022/03,90901000000,26795000000,24711000000,19930000000,9901000000,4289000000,1033.27,29.5,55887000000,2328000000,2519000000,1145000000,42.92,4.27,1.26
8071,2022/03,29566890000,14729141000,14573595000,9525721000,-,3800000000,6973.41,49.6,60759321000,1965586000,2034196000,1403653000,668.98,9.58,4.75
8072,2022/03,7093094000,1837040000,1394587000,774969000,859204000,75449000,2634.14,25.9,10736162000,397866000,453340000,94247000,135.14,5.13,1.33
8074,2022/03,259413000000,92605000000,85938000000,60155000000,3128000000,581000000,4160.69,35.5,462725000000,11880000000,11744000000,8058000000,364.52,8.76,3.11
8075,2022/03,364029000000,63753000000,58859000000,50618000000,49962000000,16499000000,7107.79,17.3,494351000000,10054000000,9726000000,7136000000,805.89,11.34,1.96
8076,2022/03,75096000000,25769363000,21327002000,18270939000,20600000000,3112500000,2635.21,34.3,116521000000,2482839000,2731000000,1886000000,192.86,7.32,2.51
8077,2022/10,31120583000,11036329000,8489035000,4996114000,5450000000,6719854000,444.95,35.5,20477806000,419073000,709464000,532236000,21.48,4.82,1.71
8078,2022/03,1715394000000,240497000000,222066000000,180119000000,458984000000,190890000000,5834.94,13.8,2164049000000,62367000000,62718000000,43617000000,1073.32,18.39,2.54
8079,2022/10,82851870000,49158674000,42865576000,37341125000,8803952000,5038133000,2867.08,58.2,103188411000,3749105000,4095103000,2788355000,165.63,5.78,3.37
8081,2022/03,78548000000,45571000000,43499000000,34927000000,-,-,1710.87,58,100834000000,2846000000,3055000000,1922000000,71.76,4.22,2.45
8084,2022/03,140970000000,74766000000,72442000000,55458000000,822000000,-,3427.21,52.9,229126000000,7062000000,7285000000,5004000000,229.98,6.71,3.55
8085,2022/03,48233000000,19214000000,17697000000,14735000000,1350000000,498000000,3782.51,38.9,94797000000,2303000000,2399000000,1566000000,316.75,8.35,3.25
8086,2022/03,930321000000,199867000000,168316000000,94667000000,150675000000,267614000000,1135.76,19.9,494789000000,23882000000,27583000000,13455000000,82.5,7.26,1.45
8088,2022/03,558479000000,280307000000,242050000000,176672000000,32343000000,55093000000,1174.14,48.4,690392000000,40076000000,46413000000,29964000000,130.24,11.09,5.37
8089,2022/03,157921000000,48543000000,46111000000,9210000000,26655000000,24981000000,3855.8,28.8,229514000000,10224000000,9589000000,4482000000,410.5,9.87,2.84
8091,2022/03,74863000000,20066000000,17713000000,14307000000,21437000000,6954000000,2915.96,26.6,115469000000,3201000000,3611000000,2754000000,402.49,13.82,3.68
8093,2022/03,45513000000,22623000000,21077000000,8332000000,2840000000,1053000000,1838.81,49.7,39705000000,759000000,1296000000,781000000,63.5,3.45,1.72
8095,2022/11,63551819000,27068701000,25596360000,15031853000,10035000000,4777500000,685.24,42.5,49636012000,819901000,887467000,579604000,14.56,2.15,0.91
8096,2022/03,82446880000,61928758000,60610020000,44439446000,-,-,2162.83,75.1,71331366000,12687953000,12784502000,8785451000,307.07,14.2,10.66
8097,2022/03,197887000000,112358000000,103378000000,91563000000,300000000,4462000000,1559.26,54.2,598731000000,12067000000,13120000000,8308000000,120.65,7.75,4.2
8098,2022/03,389059000000,176914000000,139550000000,130540000000,58657000000,5880000000,3062.43,45,680962000000,20052000000,21648000000,22351000000,374.23,12.78,5.74
8101,2022/03,60929000000,24512000000,22154000000,14405000000,10919000000,1236000000,1999.96,40.2,111829000000,2008000000,1882000000,1638000000,132.91,6.68,2.69
8103,2022/03,76415000000,35967000000,30437000000,23655000000,5787000000,590000000,854.32,46.7,143025000000,3402000000,3410000000,2407000000,57.63,6.75,3.15
8104,2022/03,39018000000,14279000000,13975000000,13679000000,30000000,3078000000,941.37,36.3,62947000000,827000000,997000000,559000000,37.19,3.95,1.43
8105,2022/03,3821807000,3090307000,3053580000,106468000,-,-,54.94,80.9,3701979000,-173968000,-147940000,-207976000,-3.7,-,-
8107,2022/03,2587238000,119722000,85763000,-3634280000,630000000,514817000,0.67,3.8,4237950000,-564407000,-609468000,-892901000,-6.07,-,-
8111,2022/03,99085000000,63411000000,63335000000,61356000000,-,2751000000,1398.56,63.9,98235000000,16501000000,20285000000,14350000000,316.28,22.68,14.48
8113,2022/12,1049218000000,708613000000,618883000000,644859000000,10787000000,16235000000,347.72,59,898022000000,119566000000,-,67608000000,37.87,10.92,6.44
8114,2022/03,116375000000,86658000000,82202000000,53594000000,-,-,1148.1,74.5,108892000000,5138000000,7556000000,6229000000,82.53,7.19,5.35
8115,2022/03,11063136000,4503525000,4391863000,539232000,3400000000,247959000,944.77,40.7,7455512000,-556344000,-449661000,-379635000,-79.52,-,-
8117,2022/03,43387695000,36812755000,36074055000,30896841000,-,-,2005.56,84.8,30693222000,6483007000,6966255000,4689263000,255.79,12.75,10.81
8118,2022/03,24263000000,21073000000,20622000000,12615000000,380000000,100000000,1194.74,86.9,8050000000,673000000,726000000,422000000,23.62,2,1.74
8119,2022/03,20782581000,10104313000,9096992000,7747107000,2873339000,1200000000,1050.64,48.1,33976075000,-912309000,-657569000,-945339000,-99.51,-,-
8123,2022/03,12299801000,6076111000,6126000000,2689531000,2500000000,335189000,3328.22,49.4,10786774000,-214442000,-122560000,-365964000,-200.46,-,-
8125,2022/02,144376000000,99093000000,98969000000,68675000000,1103000000,172000000,1895.93,68.1,74989000000,5506000000,5661000000,3573000000,68.82,3.63,2.47
8127,2022/08,21385063000,15994395000,15640609000,6098291000,-,207335000,778.45,74.8,19398610000,144702000,641055000,452084000,22,2.83,2.11
8129,2022/03,702376000000,241281000000,224413000000,180254000000,247000000,12596000000,3415.49,34.3,1266171000000,12527000000,18182000000,13379000000,189.69,5.55,1.9
8130,2022/03,147943000000,88326000000,87019000000,54537000000,862000000,7734000000,1497.19,59.4,149481000000,7959000000,8203000000,276000000,4.65,0.31,0.19
8131,2022/03,155170000000,87687000000,74948000000,68083000000,2420000000,7852000000,1455.28,56.2,250033000000,819000000,2921000000,1907000000,31.25,2.19,1.23
8132,2022/03,104908000000,54381000000,52201000000,34401000000,964000000,2922000000,4922.32,51.2,289340000000,2480000000,3272000000,2487000000,228.27,4.63,2.37
8133,2022/03,447017000000,171198000000,144297000000,107617000000,23091000000,9838000000,1278.32,32.3,936306000000,20929000000,-,13194000000,116.88,9.14,2.95
8135,2022/03,25309000000,11189000000,9221000000,5321000000,206000000,325000000,571.6,44.2,44762000000,491000000,885000000,723000000,36.93,6.46,2.86
8136,2022/03,83809000000,43800000000,43656000000,49968000000,9835000000,9243000000,180.57,52.1,52763000000,2537000000,3318000000,3423000000,14.16,7.84,4.08
8137,2022/03,93078000000,38023000000,33277000000,26867000000,5405000000,-,2462.06,40.9,154414000000,4804000000,5195000000,3577000000,228.3,9.41,3.84
8138,2022/03,15672585000,9010391000,8021488000,5306805000,51450000,35451000,6743.5,57.4,24239741000,187796000,319096000,62532000,46.85,0.69,0.4
8139,2022/03,23863805000,12059438000,12756580000,1638874000,8670000000,562880000,786.37,50.5,16927017000,288221000,253122000,163921000,10.69,1.36,0.69
8140,2022/03,190548000000,94724000000,89857000000,59586000000,38079000000,-,4043.16,49.7,272647000000,8857000000,8085000000,5359000000,228.74,5.66,2.81
8141,2022/03,88951000000,51945000000,49039000000,31225000000,7444000000,3800000000,1408.97,57.8,135205000000,4163000000,4103000000,2821000000,76.11,5.49,3.17
8142,2022/01,82702000000,20238000000,19004000000,9198000000,11729000000,18998000000,1852.13,24.1,188567000000,-446000000,178000000,336000000,31.24,1.69,0.41
8143,2022/02,3683420000,798049000,791329000,158177000,1070356000,570000000,334.98,21.5,4374479000,-928790000,178741000,155305000,65.74,19.61,4.22
8144,2022/03,36353000000,26367000000,24854000000,20362000000,2400000000,-,4352.18,72.5,53747000000,611000000,1056000000,613000000,100.59,2.32,1.69
8145,2022/03,14549319000,12208847000,11607041000,9753514000,-,-,6932.45,83.9,34858468000,246345000,367868000,316770000,179.86,2.59,2.18
8147,2022/03,16264041000,10226773000,8191754000,7967358000,236914000,-,1925.93,61.4,19397350000,417040000,722499000,489272000,94.36,4.9,3.01
8150,2022/03,72809000000,30683000000,28692000000,22654000000,24426000000,-,2513.96,42.1,123583000000,4209000000,3560000000,2524000000,171.08,8.24,3.47
8151,2022/09,41592913000,29398384000,29380999000,23664469000,-,-,1249.91,70.4,26490197000,2332810000,2777931000,1919896000,81.16,6.56,4.62
8152,2022/03,21711532000,13727162000,12149162000,2617978000,-,-,7077.44,63.2,22728581000,715257000,865220000,694842000,358.21,5.06,3.2
8153,2022/03,69602000000,48576000000,46414000000,25726000000,-,38000000,1567.09,69.4,78447000000,3473000000,3634000000,3419000000,110.88,7.08,4.91
8154,2022/03,272139000000,105800000000,98732000000,77423000000,23858000000,25136000000,2013.11,38.8,495827000000,20915000000,21456000000,15401000000,288.21,14.57,5.66
8155,2022/05,104280000000,70602000000,70541000000,37710000000,-,-,2197.75,67.7,74432000000,7557000000,7564000000,5126000000,159.57,7.26,4.92
